lead_id,created_date,lead_source,account_id,workspace_id,email_domain,pql_rule_v1_flag,status,converted_opportunity_id,converted_date,owner_id
00QL0006962,2025-02-25,Website - Demo request,001A004998,ws_015148,,0,Converted,006O0000896,2025-03-15,
00QL0013049,2025-02-25,Paid social,001A002309,,,0,Converted,006O0000852,2025-03-05,005S0006
00QL0023278,2025-02-25,SDR Outbound,001A008920,,,0,Nurture,,,005S0005
00QL0023280,2025-02-25,SDR Outbound,001A003595,,,0,Disqualified - Student / hobbyist,,,005S0006
00QL0001326,2025-02-25,Product (PQL),001A008390,ws_022070,,1,Disqualified - No fit,,,
00QL0012791,2025-02-25,Webinar,001A005762,,,0,Disqualified - No fit,,,005S0003
00QL0012949,2025-02-25,Event / Trade show,001A005709,,,0,Nurture,,,005S0003
00QL0001215,2025-02-25,Product (PQL),,ws_008622,outlook.com,1,Disqualified - No response,,,
00QL0001330,2025-02-25,Product (PQL),001A000968,ws_022614,,1,Disqualified - No response,,,
00QL0001266,2025-02-25,Product (PQL),001A008025,ws_015219,,1,Converted,006O0000835,2025-03-01,
00QL0013023,2025-02-25,Paid social,001A007987,,,0,Disqualified - No fit,,,005S0006
00QL0006946,2025-02-25,Website - Demo request,001A008018,ws_008226,,0,Converted,006O0000842,2025-03-03,
00QL0012916,2025-02-25,Content download,001A001008,,,0,Converted,006O0000851,2025-03-05,005S0004
00QL0001187,2025-02-25,Product (PQL),001A007460,ws_005285,,1,Disqualified - No response,,,
00QL0012891,2025-02-25,Content download,001A008112,,,0,Disqualified - No response,,,005S0006
00QL0006977,2025-02-25,Website - Demo request,001A000045,ws_021884,,0,Nurture,,,
00QL0012935,2025-02-25,Content download,001A001104,,,0,Nurture,,,005S0000
00QL0012745,2025-02-25,Webinar,001A002016,,,0,Nurture,,,005S0001
00QL0023189,2025-02-25,SDR Outbound,001A005622,,,0,Disqualified - No fit,,,005S0004
00QL0006978,2025-02-25,Website - Demo request,001A004353,ws_022025,,0,Converted,006O0000843,2025-03-03,
00QL0001224,2025-02-25,Product (PQL),001A003890,ws_009618,,1,Converted,006O0000830,2025-02-28,
00QL0013031,2025-02-25,Paid social,001A000903,,,0,Disqualified - No response,,,005S0002
00QL0012760,2025-02-25,Webinar,001A008191,,,0,Nurture,,,005S0003
00QL0023222,2025-02-25,SDR Outbound,001A005292,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0023175,2025-02-25,SDR Outbound,001A004351,,,0,Disqualified - No response,,,005S0000
00QL0001204,2025-02-25,Product (PQL),001A005148,ws_007095,,1,Disqualified - No response,,,
00QL0012922,2025-02-26,Content download,001A002681,,,0,Nurture,,,005S0003
00QL0012844,2025-02-26,Content download,001A005909,,,0,Disqualified - Existing customer,,,005S0000
00QL0012841,2025-02-26,Content download,001A005236,,,0,Disqualified - Existing opportunity,,,005S0000
00QL0012827,2025-02-26,Content download,001A003830,,,0,Disqualified - No fit,,,005S0002
00QL0013082,2025-02-26,Paid search - Enterprise LP,001A003498,,,0,Nurture,,,005S0002
00QL0013091,2025-02-26,Paid search - Enterprise LP,001A003992,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0023165,2025-02-26,SDR Outbound,001A003794,,,0,Disqualified - No response,,,005S0004
00QL0023159,2025-02-26,SDR Outbound,001A005264,,,0,Nurture,,,005S0002
00QL0023188,2025-02-26,SDR Outbound,001A008762,,,0,Disqualified - No response,,,005S0001
00QL0023160,2025-02-26,SDR Outbound,001A002587,,,0,Disqualified - No fit,,,005S0000
00QL0013106,2025-02-26,Paid search - Enterprise LP,001A004764,,,0,Nurture,,,005S0005
00QL0013016,2025-02-26,Paid social,001A000663,,,0,Nurture,,,005S0000
00QL0023217,2025-02-26,SDR Outbound,001A003431,,,0,Disqualified - No fit,,,005S0002
00QL0001153,2025-02-26,Product (PQL),001A006172,ws_000411,,1,Converted,006O0000865,2025-03-08,
00QL0001221,2025-02-26,Product (PQL),001A007267,ws_009262,,1,Disqualified - Existing opportunity,,,
00QL0012820,2025-02-26,Content download,,,,0,Disqualified - Student / hobbyist,,,005S0004
00QL0001226,2025-02-26,Product (PQL),001A000899,ws_009722,,1,Disqualified - Existing opportunity,,,
00QL0006941,2025-02-26,Website - Demo request,001A008137,ws_006313,,0,Converted,006O0000831,2025-02-28,
00QL0001236,2025-02-26,Product (PQL),001A004212,ws_010905,,1,Nurture,,,
00QL0013026,2025-02-26,Paid social,001A008434,,,0,Disqualified - No response,,,005S0003
00QL0001198,2025-02-26,Product (PQL),001A005581,ws_006300,,1,Converted,006O0000837,2025-03-02,
00QL0001246,2025-02-26,Product (PQL),001A003596,ws_011804,,1,Disqualified - Existing opportunity,,,
00QL0001249,2025-02-26,Product (PQL),001A007335,ws_012008,,1,Disqualified - No fit,,,
00QL0013030,2025-02-26,Paid social,001A001105,,,0,Nurture,,,005S0003
00QL0012958,2025-02-26,Event / Trade show,001A002529,,,0,Converted,006O0000904,2025-03-16,005S0004
00QL0001273,2025-02-26,Product (PQL),001A003027,ws_016222,,1,Converted,006O0000910,2025-03-18,
00QL0023172,2025-02-26,SDR Outbound,001A001673,,,0,Nurture,,,005S0000
00QL0001290,2025-02-26,Product (PQL),001A004715,ws_018422,,1,Disqualified - Existing opportunity,,,
00QL0001178,2025-02-26,Product (PQL),001A005350,ws_004546,,1,Disqualified - No fit,,,
00QL0001293,2025-02-26,Product (PQL),,ws_018798,proton.me,1,Disqualified - No fit,,,
00QL0001173,2025-02-26,Product (PQL),001A000916,ws_003804,,1,Converted,006O0000858,2025-03-07,
00QL0001299,2025-02-26,Product (PQL),001A008709,ws_019761,,1,Converted,006O0000875,2025-03-10,
00QL0023274,2025-02-26,SDR Outbound,001A002844,,,0,Nurture,,,005S0001
00QL0012968,2025-02-26,Event / Trade show,,,,0,Nurture,,,005S0003
00QL0012967,2025-02-26,Event / Trade show,001A003673,,,0,Disqualified - No response,,,005S0005
00QL0001163,2025-02-26,Product (PQL),001A002705,ws_002506,,1,Disqualified - Student / hobbyist,,,
00QL0013041,2025-02-26,Paid social,001A007077,,,0,Nurture,,,005S0006
00QL0013070,2025-02-26,Paid social,001A008925,,,0,Disqualified - Existing opportunity,,,005S0002
00QL0012920,2025-02-27,Content download,001A007272,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0023171,2025-02-27,SDR Outbound,001A001241,,,0,Disqualified - No fit,,,005S0005
00QL0012847,2025-02-27,Content download,001A001541,,,0,Nurture,,,005S0001
00QL0013060,2025-02-27,Paid social,001A005567,,,0,Disqualified - No response,,,005S0000
00QL0001233,2025-02-27,Product (PQL),001A004353,ws_010676,,1,Disqualified - Existing opportunity,,,
00QL0012834,2025-02-27,Content download,001A001484,,,0,Converted,006O0000968,2025-03-31,005S0003
00QL0001285,2025-02-27,Product (PQL),001A005976,ws_017499,,1,Converted,006O0000879,2025-03-11,
00QL0001189,2025-02-27,Product (PQL),,ws_005577,outlook.com,1,Nurture,,,
00QL0001321,2025-02-27,Product (PQL),001A005225,ws_021627,,1,Disqualified - No response,,,
00QL0001229,2025-02-27,Product (PQL),001A006928,ws_010008,,1,Disqualified - No response,,,
00QL0013096,2025-02-27,Paid search - Enterprise LP,001A007969,,,0,Nurture,,,005S0000
00QL0023281,2025-02-27,SDR Outbound,001A008162,,,0,Nurture,,,005S0001
00QL0013071,2025-02-27,Paid social,001A004289,,,0,Nurture,,,005S0004
00QL0012765,2025-02-27,Webinar,001A008964,,,0,Disqualified - No fit,,,005S0002
00QL0013109,2025-02-27,Paid search - Enterprise LP,001A007639,,,0,Nurture,,,005S0002
00QL0023249,2025-02-27,SDR Outbound,001A000251,,,0,Disqualified - No response,,,005S0000
00QL0006961,2025-02-27,Website - Demo request,001A001531,ws_014744,,0,Converted,006O0000863,2025-03-07,
00QL0006943,2025-02-27,Website - Demo request,001A006782,ws_007192,,0,Nurture,,,
00QL0012817,2025-02-27,Content download,001A003629,,,0,Disqualified - No response,,,005S0000
00QL0001218,2025-02-27,Product (PQL),001A002913,ws_009106,,1,Disqualified - No response,,,
00QL0023243,2025-02-27,SDR Outbound,001A008877,,,0,Disqualified - No fit,,,005S0003
00QL0001247,2025-02-27,Product (PQL),001A008302,ws_011886,,1,Disqualified - No fit,,,
00QL0006966,2025-02-27,Website - Demo request,001A002720,ws_016753,,0,Disqualified - No response,,,
00QL0001260,2025-02-28,Product (PQL),001A005475,ws_014291,,1,Converted,006O0000883,2025-03-12,
00QL0012752,2025-02-28,Webinar,001A008571,,,0,Nurture,,,005S0006
00QL0012953,2025-02-28,Event / Trade show,001A004510,,,0,Nurture,,,005S0003
00QL0026171,2025-02-28,Partner referral,001A003239,,,0,Converted,006O0000945,2025-03-24,
00QL0023162,2025-02-28,SDR Outbound,001A001430,,,0,Nurture,,,005S0006
00QL0012858,2025-02-28,Content download,001A008186,,,0,Disqualified - No fit,,,005S0002
00QL0012854,2025-02-28,Content download,001A002351,,,0,Converted,006O0000952,2025-03-26,005S0004
00QL0012849,2025-02-28,Content download,001A002006,,,0,Disqualified - No response,,,005S0002
00QL0012845,2025-02-28,Content download,001A008497,,,0,Nurture,,,005S0006
00QL0023277,2025-02-28,SDR Outbound,001A007947,,,0,Disqualified - No fit,,,005S0005
00QL0001325,2025-02-28,Product (PQL),001A006040,ws_021976,,1,Disqualified - Existing opportunity,,,
00QL0023258,2025-02-28,SDR Outbound,001A007381,,,0,Disqualified - No response,,,005S0002
00QL0012991,2025-02-28,Event / Trade show,001A001552,,,0,Nurture,,,005S0005
00QL0012831,2025-02-28,Content download,001A008112,,,0,Nurture,,,005S0006
00QL0013105,2025-02-28,Paid search - Enterprise LP,001A004493,,,0,Converted,006O0000924,2025-03-20,005S0000
00QL0023184,2025-02-28,SDR Outbound,001A007307,,,0,Disqualified - No fit,,,005S0003
00QL0012999,2025-02-28,Paid social,001A002712,,,0,Disqualified - No response,,,005S0001
00QL0013065,2025-02-28,Paid social,001A004969,,,0,Disqualified - No fit,,,005S0004
00QL0006965,2025-02-28,Website - Demo request,001A006141,ws_016493,,0,Disqualified - Existing customer,,,
00QL0012989,2025-02-28,Event / Trade show,001A008535,,,0,Disqualified - No response,,,005S0001
00QL0023227,2025-02-28,SDR Outbound,001A008423,,,0,Disqualified - No response,,,005S0006
00QL0023233,2025-02-28,SDR Outbound,001A001203,,,0,Nurture,,,005S0004
00QL0012894,2025-02-28,Content download,,,,0,Disqualified - No fit,,,005S0004
00QL0001193,2025-02-28,Product (PQL),001A007033,ws_005969,,1,Nurture,,,
00QL0023355,2025-03-01,SDR Outbound,001A000124,,,0,Disqualified - No response,,,005S0000
00QL0023380,2025-03-01,SDR Outbound,001A006372,,,0,Nurture,,,005S0006
00QL0023382,2025-03-01,SDR Outbound,001A000816,,,0,Disqualified - No response,,,005S0003
00QL0013468,2025-03-01,Paid search - Enterprise LP,001A003513,,,0,Disqualified - No fit,,,005S0006
00QL0013379,2025-03-01,Paid social,001A007891,,,0,Nurture,,,005S0006
00QL0023341,2025-03-01,SDR Outbound,001A000472,,,0,Disqualified - No response,,,005S0000
00QL0026176,2025-03-01,Partner referral,001A007467,,,0,Nurture,,,
00QL0013198,2025-03-01,Content download,001A002735,,,0,Disqualified - Student / hobbyist,,,005S0005
00QL0001242,2025-03-01,Product (PQL),001A001401,ws_011460,,1,Converted,006O0000882,2025-03-12,
00QL0013209,2025-03-01,Content download,001A003328,,,0,Nurture,,,005S0002
00QL0007031,2025-03-01,Website - Demo request,001A008386,ws_023635,,0,Disqualified - No response,,,
00QL0001264,2025-03-01,Product (PQL),001A004103,ws_015108,,1,Converted,006O0000849,2025-03-05,
00QL0026184,2025-03-01,Partner referral,001A001758,,,0,Nurture,,,
00QL0013128,2025-03-01,Webinar,001A007010,,,0,Disqualified - No fit,,,005S0000
00QL0013140,2025-03-01,Webinar,001A008804,,,0,Nurture,,,005S0003
00QL0013151,2025-03-01,Webinar,001A005118,,,0,Disqualified - No fit,,,005S0000
00QL0026185,2025-03-01,Partner referral,001A005100,,,0,Converted,006O0000872,2025-03-09,
00QL0023326,2025-03-02,SDR Outbound,001A005007,,,0,Converted,006O0000900,2025-03-15,005S0003
00QL0026180,2025-03-02,Partner referral,001A007631,,,0,Nurture,,,
00QL0013464,2025-03-02,Paid search - Enterprise LP,001A000257,,,0,Disqualified - Existing opportunity,,,005S0000
00QL0013460,2025-03-02,Paid search - Enterprise LP,001A005954,,,0,Nurture,,,005S0005
00QL0013407,2025-03-02,Paid social,001A005496,,,0,Nurture,,,005S0006
00QL0013184,2025-03-02,Content download,001A002725,,,0,Converted,006O0000905,2025-03-16,005S0004
00QL0013355,2025-03-02,Paid social,001A005676,,,0,Disqualified - No response,,,005S0000
00QL0013353,2025-03-02,Paid social,001A004655,,,0,Disqualified - No fit,,,005S0006
00QL0013193,2025-03-02,Content download,001A005111,,,0,Disqualified - Student / hobbyist,,,005S0003
00QL0013321,2025-03-02,Event / Trade show,,,,0,Nurture,,,005S0004
00QL0013304,2025-03-02,Event / Trade show,001A007318,,,0,Converted,006O0000949,2025-03-25,005S0005
00QL0013295,2025-03-02,Content download,001A007620,,,0,Nurture,,,005S0005
00QL0013268,2025-03-02,Content download,001A002917,,,0,Nurture,,,005S0004
00QL0013266,2025-03-02,Content download,001A002799,,,0,Nurture,,,005S0003
00QL0013247,2025-03-02,Content download,001A005042,,,0,Nurture,,,005S0005
00QL0023337,2025-03-02,SDR Outbound,001A004002,,,0,Nurture,,,005S0003
00QL0023328,2025-03-02,SDR Outbound,001A004503,,,0,Disqualified - No fit,,,005S0005
00QL0023339,2025-03-02,SDR Outbound,001A003771,,,0,Nurture,,,005S0006
00QL0013183,2025-03-02,Content download,001A000215,,,0,Nurture,,,005S0004
00QL0001162,2025-03-02,Product (PQL),001A007894,ws_002049,,1,Nurture,,,
00QL0001481,2025-03-02,Product (PQL),001A008694,ws_022220,,1,Nurture,,,
00QL0001164,2025-03-02,Product (PQL),001A006077,ws_002529,,1,Converted,006O0000957,2025-03-28,
00QL0001180,2025-03-02,Product (PQL),,ws_004905,proton.me,1,Nurture,,,
00QL0006983,2025-03-02,Website - Demo request,001A005950,ws_000954,,0,Converted,006O0000918,2025-03-19,
00QL0001234,2025-03-02,Product (PQL),001A004460,ws_010864,,1,Disqualified - No response,,,
00QL0001406,2025-03-02,Product (PQL),001A007335,ws_011164,,1,Converted,006O0000911,2025-03-18,
00QL0001384,2025-03-02,Product (PQL),001A002711,ws_008329,,1,Converted,006O0000861,2025-03-07,
00QL0001429,2025-03-02,Product (PQL),001A000815,ws_013749,,1,Disqualified - No fit,,,
00QL0001457,2025-03-02,Product (PQL),001A005748,ws_018835,,1,Disqualified - Existing customer,,,
00QL0007017,2025-03-02,Website - Demo request,001A002729,ws_018060,,0,Disqualified - Existing customer,,,
00QL0001437,2025-03-02,Product (PQL),001A001687,ws_014992,,1,Disqualified - No fit,,,
00QL0013210,2025-03-03,Content download,001A000907,,,0,Nurture,,,005S0000
00QL0023369,2025-03-03,SDR Outbound,001A003588,,,0,Nurture,,,005S0003
00QL0013329,2025-03-03,Event / Trade show,001A002174,,,0,Disqualified - No fit,,,005S0005
00QL0013333,2025-03-03,Event / Trade show,001A004510,,,0,Nurture,,,005S0003
00QL0013325,2025-03-03,Event / Trade show,,,,0,Nurture,,,005S0004
00QL0013322,2025-03-03,Event / Trade show,001A002345,,,0,Disqualified - No fit,,,005S0000
00QL0001435,2025-03-03,Product (PQL),001A004764,ws_014841,,1,Disqualified - No response,,,
00QL0001462,2025-03-03,Product (PQL),001A004776,ws_019436,,1,Converted,006O0000967,2025-03-31,
00QL0001404,2025-03-03,Product (PQL),001A003328,ws_011103,,1,Disqualified - No fit,,,
00QL0013397,2025-03-03,Paid social,001A003615,,,0,Disqualified - No fit,,,005S0004
00QL0013406,2025-03-03,Paid social,001A004912,,,0,Nurture,,,005S0002
00QL0013426,2025-03-03,Paid social,001A002629,,,0,Converted,006O0000925,2025-03-20,005S0001
00QL0013431,2025-03-03,Paid search - Enterprise LP,001A005686,,,0,Nurture,,,005S0000
00QL0013441,2025-03-03,Paid search - Enterprise LP,001A008183,,,0,Nurture,,,005S0000
00QL0013445,2025-03-03,Paid search - Enterprise LP,001A000930,,,0,Converted,006O0000985,2025-04-04,005S0001
00QL0013462,2025-03-03,Paid search - Enterprise LP,001A003937,,,0,Disqualified - No fit,,,005S0003
00QL0023315,2025-03-03,SDR Outbound,001A007589,,,0,Disqualified - Student / hobbyist,,,005S0005
00QL0023307,2025-03-03,SDR Outbound,001A003944,,,0,Disqualified - No response,,,005S0000
00QL0001474,2025-03-03,Product (PQL),001A008507,ws_021219,,1,Nurture,,,
00QL0013293,2025-03-03,Content download,001A005194,,,0,Disqualified - No response,,,005S0005
00QL0001393,2025-03-03,Product (PQL),001A001908,ws_009105,,1,Converted,006O0000867,2025-03-08,
00QL0023297,2025-03-03,SDR Outbound,001A003985,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0013139,2025-03-03,Webinar,001A003918,,,0,Disqualified - No response,,,005S0003
00QL0013270,2025-03-03,Content download,001A006159,,,0,Disqualified - No response,,,005S0006
00QL0001428,2025-03-03,Product (PQL),,ws_013548,gmail.com,1,Disqualified - No response,,,
00QL0013165,2025-03-03,Webinar,001A005944,,,0,Disqualified - No response,,,005S0000
00QL0001425,2025-03-03,Product (PQL),,ws_013105,yahoo.com,1,Disqualified - Student / hobbyist,,,
00QL0013232,2025-03-03,Content download,,,,0,Nurture,,,005S0004
00QL0013354,2025-03-04,Paid social,001A002743,,,0,Disqualified - No response,,,005S0004
00QL0007023,2025-03-04,Website - Demo request,001A008302,ws_019701,,0,Disqualified - No response,,,
00QL0023366,2025-03-04,SDR Outbound,001A005220,,,0,Nurture,,,005S0000
00QL0023354,2025-03-04,SDR Outbound,001A000579,,,0,Disqualified - No fit,,,005S0005
00QL0013386,2025-03-04,Paid social,001A007052,,,0,Disqualified - Student / hobbyist,,,005S0002
00QL0013250,2025-03-04,Content download,001A005677,,,0,Disqualified - No fit,,,005S0004
00QL0023351,2025-03-04,SDR Outbound,001A001515,,,0,Nurture,,,005S0001
00QL0001447,2025-03-04,Product (PQL),,ws_017706,outlook.com,1,Disqualified - No response,,,
00QL0001388,2025-03-04,Product (PQL),001A000385,ws_008692,,1,Disqualified - Student / hobbyist,,,
00QL0013451,2025-03-04,Paid search - Enterprise LP,001A002922,,,0,Disqualified - Existing opportunity,,,005S0000
00QL0013142,2025-03-04,Webinar,001A008950,,,0,Disqualified - No response,,,005S0001
00QL0013463,2025-03-04,Paid search - Enterprise LP,001A001624,,,0,Disqualified - No fit,,,005S0002
00QL0001364,2025-03-04,Product (PQL),001A005996,ws_005401,,1,Disqualified - Existing opportunity,,,
00QL0023309,2025-03-04,SDR Outbound,001A000707,,,0,Disqualified - No response,,,005S0004
00QL0013194,2025-03-04,Content download,001A003982,,,0,Disqualified - No fit,,,005S0004
00QL0001460,2025-03-04,Product (PQL),001A004745,ws_019030,,1,Converted,006O0000950,2025-03-26,
00QL0023356,2025-03-04,SDR Outbound,001A008889,,,0,Disqualified - No fit,,,005S0000
00QL0013323,2025-03-04,Event / Trade show,001A001401,,,0,Disqualified - No fit,,,005S0000
00QL0006994,2025-03-04,Website - Demo request,001A000433,ws_006801,,0,Disqualified - Student / hobbyist,,,
00QL0006989,2025-03-04,Website - Demo request,001A002910,ws_003602,,0,Converted,006O0000922,2025-03-20,
00QL0023367,2025-03-05,SDR Outbound,001A000907,,,0,Disqualified - No response,,,005S0000
00QL0013416,2025-03-05,Paid social,001A007705,,,0,Nurture,,,005S0002
00QL0013308,2025-03-05,Event / Trade show,001A003952,,,0,Disqualified - No response,,,005S0006
00QL0013230,2025-03-05,Content download,001A000245,,,0,Disqualified - No response,,,005S0000
00QL0013272,2025-03-05,Content download,001A002238,,,0,Nurture,,,005S0002
00QL0013163,2025-03-05,Webinar,001A002944,,,0,Disqualified - Student / hobbyist,,,005S0001
00QL0001469,2025-03-05,Product (PQL),001A001462,ws_020041,,1,Disqualified - Student / hobbyist,,,
00QL0001438,2025-03-05,Product (PQL),,ws_015340,yahoo.com,1,Disqualified - No fit,,,
00QL0023371,2025-03-05,SDR Outbound,001A004223,,,0,Disqualified - No response,,,005S0000
00QL0013467,2025-03-05,Paid search - Enterprise LP,001A000937,,,0,Nurture,,,005S0000
00QL0013123,2025-03-05,Webinar,001A008863,,,0,Disqualified - No fit,,,005S0003
00QL0013401,2025-03-05,Paid social,001A000474,,,0,Nurture,,,005S0001
00QL0001448,2025-03-05,Product (PQL),001A006455,ws_017905,,1,Converted,006O0000931,2025-03-21,
00QL0013328,2025-03-05,Event / Trade show,001A002407,,,0,Disqualified - No response,,,005S0001
00QL0013118,2025-03-05,Webinar,001A007381,,,0,Nurture,,,005S0002
