workspace_id,account_id,signup_date,hosting_type,signup_source,telemetry_enabled,owner_email_domain,is_active,churned_month
ws_005088,001A000134,2025-01-13,cloud,Community forum,1,bramfield.co,0,2025-05-01
ws_005089,,2026-06-11,cloud,GitHub / Docs,1,yahoo.com,0,2026-07-01
ws_005090,001A001074,2026-05-02,cloud,Organic search,1,briofield.eu,0,2026-07-01
ws_005091,,2024-07-23,self_hosted_business,GitHub / Docs,1,proton.me,0,2024-12-01
ws_005092,,2026-09-08,self_hosted_business,GitHub / Docs,1,yahoo.com,1,
ws_005093,,2025-01-07,self_hosted_community,Paid search,1,proton.me,0,2025-07-01
ws_005094,001A000479,2025-10-14,self_hosted_community,Referral,1,ternsys.com,0,2025-12-01
ws_005095,001A005345,2025-06-02,self_hosted_community,YouTube / Tutorials,1,zephcore.co,0,2026-08-01
ws_005096,001A003932,2026-01-18,self_hosted_community,Paid search,0,mirafield.com,1,
ws_005097,001A008941,2025-11-02,cloud,Organic search,1,evomark.net,1,
ws_005098,,2026-09-21,cloud,Organic search,1,outlook.com,1,
ws_005099,001A005840,2026-08-13,cloud,Referral,1,cobalmark.net,1,
ws_005100,001A003186,2025-03-10,cloud,Organic search,1,evovik.eu,0,2026-09-01
ws_005101,001A000744,2025-06-28,cloud,Referral,1,altofield.com,0,2025-09-01
ws_005102,,2026-07-10,self_hosted_community,Organic search,1,proton.me,1,
ws_005103,,2026-02-27,self_hosted_community,GitHub / Docs,1,icloud.com,1,
ws_005104,001A000631,2026-05-15,cloud,Paid search,1,lumologic.de,1,
ws_005105,001A006555,2025-12-21,cloud,Template library,1,opalworks.net,0,2026-02-01
ws_005106,,2026-09-17,self_hosted_community,Paid search,1,gmail.com,1,
ws_005107,001A006438,2025-11-02,cloud,Organic search,1,yaraware.eu,0,2026-01-01
ws_005108,001A004734,2025-11-12,self_hosted_community,Referral,0,wendmark.co,0,2026-03-01
ws_005109,001A000276,2024-11-28,self_hosted_community,GitHub / Docs,0,wendline.net,0,2025-05-01
ws_005110,001A000903,2025-03-06,self_hosted_business,Template library,1,boreamark.co,0,2026-06-01
ws_005111,001A005946,2026-09-17,cloud,GitHub / Docs,1,xenologic.co,1,
ws_005112,001A002347,2026-02-14,self_hosted_community,GitHub / Docs,1,nordcore.eu,0,2026-08-01
ws_005113,,2025-10-12,self_hosted_community,GitHub / Docs,1,gmail.com,0,2026-03-01
ws_005114,,2026-05-12,cloud,Organic search,1,proton.me,1,
ws_005115,,2026-08-18,cloud,YouTube / Tutorials,1,icloud.com,1,
ws_005116,,2025-12-02,cloud,GitHub / Docs,1,icloud.com,0,2026-02-01
ws_005117,001A006661,2026-06-11,cloud,Direct,1,runestack.co,1,
ws_005118,,2025-02-15,self_hosted_community,Referral,1,yahoo.com,0,2025-03-01
ws_005119,001A003525,2025-01-17,self_hosted_community,GitHub / Docs,1,junomark.net,1,
ws_005120,001A007034,2024-02-25,self_hosted_community,Referral,0,boreawave.net,0,2024-09-01
ws_005121,,2024-12-03,cloud,Referral,1,proton.me,1,
ws_005122,,2026-05-26,cloud,GitHub / Docs,1,outlook.com,1,
ws_005123,001A007121,2026-01-13,self_hosted_community,Direct,1,lyrastack.de,1,
ws_005124,001A001622,2026-05-05,cloud,Organic search,1,astergrid.eu,1,
ws_005125,,2025-10-23,cloud,Template library,1,outlook.com,0,2026-06-01
ws_005126,001A000359,2025-06-17,cloud,Direct,1,junopath.co,1,
ws_005127,001A000425,2024-08-07,cloud,Organic search,1,grancore.io,0,2024-10-01
ws_005128,001A004767,2025-07-26,cloud,Template library,1,wendlabs.io,0,2025-12-01
ws_005129,001A008648,2026-07-07,cloud,Organic search,1,ternwave.eu,1,
ws_005130,001A004316,2025-07-03,cloud,Referral,1,yaraworks.com,0,2025-09-01
ws_005131,001A001435,2025-12-06,cloud,Direct,1,opalmark.net,1,
ws_005132,001A002645,2026-08-27,self_hosted_community,GitHub / Docs,0,xenoware.co,1,
ws_005133,,2026-02-11,cloud,Organic search,1,proton.me,1,
ws_005134,,2026-01-12,cloud,Organic search,1,yahoo.com,0,2026-02-01
ws_005135,001A003318,2026-08-21,cloud,GitHub / Docs,1,evodata.net,1,
ws_005136,001A007939,2025-05-27,self_hosted_community,GitHub / Docs,1,terndata.net,0,2026-04-01
ws_005137,,2026-09-08,cloud,Organic search,1,proton.me,1,
ws_005138,001A005610,2026-07-04,cloud,Referral,1,iventech.com,1,
ws_005139,001A006212,2025-12-13,cloud,Organic search,1,yaraware.net,1,
ws_005140,001A003544,2025-07-22,cloud,Organic search,1,granwave.co,0,2025-08-01
ws_005141,,2024-08-13,cloud,Paid search,1,icloud.com,0,2025-04-01
ws_005142,001A001787,2025-07-16,self_hosted_business,Organic search,1,evofield.co,0,2026-02-01
ws_005143,001A001345,2025-07-14,cloud,Organic search,1,deltaline.io,0,2025-09-01
ws_005144,,2025-03-21,self_hosted_community,Template library,1,icloud.com,0,2026-07-01
ws_005145,001A003886,2025-10-13,cloud,Referral,1,taladata.de,1,
ws_005146,,2026-09-02,cloud,YouTube / Tutorials,1,proton.me,1,
ws_005147,001A007516,2025-07-02,cloud,Paid search,1,xenolabs.co,1,
ws_005148,001A002243,2025-05-05,cloud,Paid search,1,evolabs.net,1,
ws_005149,001A003037,2025-03-16,self_hosted_community,Community forum,0,sellamark.io,0,2025-04-01
ws_005150,001A002628,2024-03-12,self_hosted_community,Paid search,1,granpath.co,1,
ws_005151,001A008030,2024-10-09,cloud,Organic search,1,veratech.co,0,2025-05-01
ws_005152,,2025-01-16,self_hosted_community,YouTube / Tutorials,1,yahoo.com,1,
ws_005153,001A001558,2026-07-24,cloud,Direct,1,halopath.com,1,
ws_005154,001A002479,2026-05-02,self_hosted_community,GitHub / Docs,1,mosalogic.com,1,
ws_005155,001A008348,2026-04-02,cloud,Organic search,1,runeflow.co,1,
ws_005156,001A003347,2024-11-24,cloud,YouTube / Tutorials,1,kestgrid.de,1,
ws_005157,,2026-09-11,cloud,YouTube / Tutorials,1,proton.me,1,
ws_005158,001A007864,2026-09-21,cloud,YouTube / Tutorials,1,cirapath.net,1,
ws_005159,001A005798,2026-02-06,cloud,YouTube / Tutorials,1,fjelnet.co,1,
ws_005160,001A008776,2026-08-15,cloud,GitHub / Docs,1,granware.net,0,2026-09-01
ws_005161,001A000420,2026-05-14,self_hosted_community,YouTube / Tutorials,0,boreamark.net,1,
ws_005162,001A004419,2024-09-02,self_hosted_community,Paid search,1,solvbridge.de,0,2024-12-01
ws_005163,,2025-12-08,cloud,GitHub / Docs,1,outlook.com,1,
ws_005164,001A003234,2025-04-28,cloud,Paid search,1,runepath.eu,0,2025-06-01
ws_005165,001A002471,2025-05-10,cloud,GitHub / Docs,1,sellaline.io,0,2026-04-01
ws_005166,001A003232,2026-04-07,self_hosted_community,Template library,0,vexwave.de,0,2026-06-01
ws_005167,001A007300,2026-01-03,cloud,Paid search,1,opalline.io,0,2026-08-01
ws_005168,001A006004,2025-12-28,cloud,Organic search,1,bramvik.io,1,
ws_005169,,2026-09-04,self_hosted_community,YouTube / Tutorials,0,proton.me,1,
ws_005170,001A003121,2025-03-02,self_hosted_business,GitHub / Docs,1,boreapoint.net,0,2026-09-01
ws_005171,,2026-07-08,cloud,Referral,1,outlook.com,0,2026-08-01
ws_005172,001A005690,2026-03-01,self_hosted_community,Community forum,1,xenolabs.net,1,
ws_005173,,2024-03-20,cloud,YouTube / Tutorials,1,gmail.com,0,2024-05-01
ws_005174,001A008925,2025-09-26,cloud,GitHub / Docs,1,vexdata.io,1,
ws_005175,,2024-10-10,cloud,Direct,1,gmail.com,0,2024-12-01
ws_005176,001A005994,2024-08-16,cloud,GitHub / Docs,1,boreabridge.co,0,2024-09-01
ws_005177,001A002017,2026-03-15,self_hosted_community,Community forum,1,ternsys.com,0,2026-08-01
ws_005178,001A008954,2026-07-08,self_hosted_community,Community forum,1,lumoware.com,1,
ws_005179,,2026-03-02,cloud,Community forum,1,icloud.com,1,
ws_005180,001A000637,2025-05-21,self_hosted_community,Template library,1,opalmark.com,1,
ws_005181,,2024-04-21,cloud,GitHub / Docs,1,icloud.com,1,
ws_005182,001A001756,2025-09-05,cloud,Paid search,1,quarmark.eu,0,2026-02-01
ws_005183,001A001726,2024-12-17,self_hosted_community,Community forum,1,mosaline.io,1,
ws_005184,001A007561,2026-06-01,cloud,Organic search,1,vexlogic.com,1,
ws_005185,,2025-06-22,self_hosted_business,Organic search,1,yahoo.com,1,
ws_005186,,2026-08-27,cloud,Organic search,1,outlook.com,1,
ws_005187,001A005815,2024-09-01,cloud,Referral,1,brampath.io,1,
ws_005188,001A008826,2024-05-12,cloud,Organic search,1,sellapath.de,0,2026-03-01
ws_005189,,2024-01-20,cloud,Direct,1,outlook.com,0,2024-05-01
ws_005190,,2026-09-17,cloud,Direct,1,proton.me,1,
ws_005191,,2025-09-20,cloud,Referral,1,gmail.com,1,
ws_005192,001A005001,2026-04-07,self_hosted_community,Organic search,0,halofield.de,1,
ws_005193,,2024-08-11,self_hosted_community,Direct,0,gmail.com,1,
ws_005194,001A000495,2024-08-08,cloud,GitHub / Docs,1,vexcore.io,0,2025-09-01
ws_005195,001A000498,2025-03-21,self_hosted_community,Direct,0,mosapath.de,0,2025-12-01
ws_005196,001A004301,2024-08-02,cloud,GitHub / Docs,1,opalnet.com,0,2024-09-01
ws_005197,001A000055,2024-04-26,cloud,Template library,1,briomark.co,1,
ws_005198,,2024-05-20,cloud,Direct,1,yahoo.com,0,2025-06-01
ws_005199,,2025-08-08,cloud,YouTube / Tutorials,1,proton.me,0,2026-04-01
ws_005200,,2025-08-03,self_hosted_community,GitHub / Docs,1,outlook.com,1,
ws_005201,001A002927,2025-10-10,self_hosted_business,Direct,1,runewave.com,1,
ws_005202,001A008608,2026-01-04,cloud,Template library,1,zephstack.io,0,2026-06-01
ws_005203,,2025-03-02,self_hosted_community,Organic search,1,proton.me,0,2025-05-01
ws_005204,001A003890,2025-11-12,cloud,GitHub / Docs,1,quarmark.io,0,2026-01-01
ws_005205,001A005976,2026-09-21,cloud,YouTube / Tutorials,1,solvstack.com,1,
ws_005206,,2026-02-28,self_hosted_community,Paid search,1,outlook.com,1,
ws_005207,001A008922,2026-06-21,self_hosted_business,Organic search,1,asterfield.co,1,
ws_005208,,2026-07-11,cloud,Organic search,1,outlook.com,1,
ws_005209,001A000385,2025-01-05,self_hosted_community,Community forum,1,yarapoint.net,1,
ws_005210,001A001608,2025-01-25,cloud,Organic search,1,ciraware.net,1,
ws_005211,,2025-01-23,cloud,Community forum,1,icloud.com,1,
ws_005212,001A003806,2025-07-19,self_hosted_business,GitHub / Docs,1,asterbridge.eu,1,
ws_005213,001A006300,2026-08-22,cloud,GitHub / Docs,1,asternet.eu,1,
ws_005214,001A003762,2026-07-04,cloud,Direct,1,vexsys.eu,0,2026-09-01
ws_005215,001A002032,2025-08-16,self_hosted_community,GitHub / Docs,1,yarabridge.com,1,
ws_005216,,2025-09-05,self_hosted_community,YouTube / Tutorials,0,proton.me,0,2025-11-01
ws_005217,001A002699,2026-07-26,self_hosted_business,Community forum,1,nordwave.io,1,
ws_005218,001A002767,2025-12-08,cloud,YouTube / Tutorials,1,vexline.com,0,2026-03-01
ws_005219,,2025-07-13,cloud,GitHub / Docs,1,proton.me,1,
ws_005220,001A001411,2024-05-05,self_hosted_community,Organic search,0,ivenpoint.co,1,
ws_005221,001A001206,2025-08-12,cloud,GitHub / Docs,1,talacore.de,1,
ws_005222,001A003423,2024-12-02,cloud,Organic search,1,junopoint.io,0,2025-06-01
ws_005223,,2024-05-14,cloud,Direct,1,proton.me,0,2025-02-01
ws_005224,,2024-05-19,cloud,GitHub / Docs,1,proton.me,0,2024-12-01
ws_005225,001A005966,2025-12-15,self_hosted_community,GitHub / Docs,1,runepoint.co,1,
ws_005226,001A003844,2025-08-21,cloud,YouTube / Tutorials,1,orioline.io,1,
ws_005227,,2026-06-07,self_hosted_community,Direct,1,outlook.com,1,
ws_005228,001A004603,2026-01-09,cloud,Template library,1,opalfield.net,1,
ws_005229,,2024-06-23,self_hosted_community,Community forum,0,outlook.com,0,2024-12-01
ws_005230,001A003437,2025-10-04,cloud,GitHub / Docs,1,sellacore.net,0,2026-08-01
ws_005231,001A003798,2026-01-09,cloud,GitHub / Docs,1,altomark.com,0,2026-04-01
ws_005232,001A003802,2026-06-03,self_hosted_business,Referral,1,verapoint.com,1,
ws_005233,,2026-09-01,cloud,GitHub / Docs,1,icloud.com,1,
ws_005234,,2025-08-18,self_hosted_community,Paid search,0,yahoo.com,0,2026-03-01
ws_005235,,2025-02-19,cloud,Template library,1,outlook.com,0,2026-02-01
ws_005236,001A007187,2025-10-26,cloud,Template library,1,altopath.de,0,2026-03-01
ws_005237,001A008403,2025-01-26,cloud,GitHub / Docs,1,lyrapath.eu,1,
ws_005238,,2025-03-10,self_hosted_community,GitHub / Docs,1,yahoo.com,0,2026-09-01
ws_005239,001A004861,2024-10-25,cloud,GitHub / Docs,1,vexstack.com,0,2026-06-01
ws_005240,001A007065,2026-02-27,cloud,Template library,1,runepoint.co,1,
ws_005241,,2026-03-03,cloud,Organic search,1,outlook.com,0,2026-04-01
ws_005242,001A001708,2025-06-23,cloud,Organic search,1,junodata.net,0,2026-08-01
ws_005243,001A005694,2024-01-23,cloud,GitHub / Docs,1,opalbridge.io,0,2024-05-01
ws_005244,001A006736,2026-01-01,cloud,Organic search,1,granflow.de,1,
ws_005245,001A001727,2025-02-09,cloud,GitHub / Docs,1,ciralogic.com,0,2025-11-01
ws_005246,,2024-08-08,self_hosted_community,Organic search,1,icloud.com,1,
ws_005247,001A002824,2025-10-05,cloud,Organic search,1,cobalnet.io,1,
ws_005248,,2025-05-25,cloud,Paid search,1,outlook.com,0,2026-04-01
ws_005249,001A004449,2025-07-23,self_hosted_community,Paid search,0,umbrastack.co,1,
ws_005250,001A000678,2026-05-16,cloud,Paid search,1,runestack.de,1,
ws_005251,001A003095,2026-07-04,cloud,GitHub / Docs,1,fjelnet.de,1,
ws_005252,001A004639,2026-06-01,self_hosted_community,YouTube / Tutorials,1,orionet.io,1,
ws_005253,001A005914,2025-12-14,cloud,GitHub / Docs,1,lumotech.de,0,2026-01-01
ws_005254,,2024-10-17,cloud,Template library,1,icloud.com,0,2024-11-01
ws_005255,,2025-06-02,self_hosted_community,Referral,1,outlook.com,1,
ws_005256,,2025-09-10,cloud,Organic search,1,gmail.com,1,
ws_005257,001A003023,2025-12-17,self_hosted_community,YouTube / Tutorials,1,oriocore.com,1,
ws_005258,001A002698,2024-10-09,cloud,Organic search,1,nordsys.net,1,
ws_005259,001A008096,2025-04-03,self_hosted_community,Referral,0,talalabs.eu,0,2025-05-01
ws_005260,001A004251,2026-06-01,cloud,Community forum,1,cobalnet.com,1,
ws_005261,001A004119,2026-09-02,cloud,Template library,1,deltapath.com,1,
ws_005262,,2025-01-06,self_hosted_community,Organic search,1,yahoo.com,0,2025-10-01
ws_005263,001A003046,2026-04-22,cloud,YouTube / Tutorials,1,deltalogic.de,0,2026-08-01
ws_005264,001A001602,2025-03-10,cloud,Organic search,1,lumoware.com,1,
ws_005265,001A003166,2024-10-24,cloud,Direct,1,boreabridge.co,0,2026-08-01
ws_005266,001A000825,2024-10-23,cloud,Organic search,1,asterlogic.eu,0,2026-02-01
ws_005267,001A007379,2026-06-18,cloud,YouTube / Tutorials,1,valipoint.io,1,
ws_005268,,2025-09-21,cloud,Community forum,1,gmail.com,0,2026-01-01
ws_005269,,2026-02-11,cloud,GitHub / Docs,1,proton.me,0,2026-09-01
ws_005270,001A006188,2026-07-20,cloud,YouTube / Tutorials,1,halodata.de,1,
ws_005271,001A007587,2026-01-27,self_hosted_business,Paid search,1,haloflow.net,0,2026-05-01
ws_005272,001A006196,2024-01-12,self_hosted_community,Direct,1,quarmark.io,1,
ws_005273,001A002174,2026-01-15,cloud,Organic search,1,lumopath.de,1,
ws_005274,001A005955,2024-06-01,cloud,Organic search,1,sellagrid.net,1,
ws_005275,001A007186,2025-09-12,cloud,Referral,1,lumoworks.net,1,
ws_005276,001A008152,2026-05-26,cloud,Direct,1,sellaworks.io,0,2026-09-01
ws_005277,,2026-06-23,self_hosted_community,Paid search,0,gmail.com,1,
ws_005278,001A004847,2025-08-05,cloud,Organic search,1,runeworks.com,1,
ws_005279,001A006859,2025-12-19,self_hosted_community,GitHub / Docs,1,lumoware.de,0,2026-04-01
ws_005280,001A002868,2026-05-25,cloud,Template library,1,vexdata.de,1,
ws_005281,,2025-04-26,self_hosted_business,Organic search,1,icloud.com,1,
ws_005282,001A002909,2025-12-08,self_hosted_community,GitHub / Docs,1,ciragrid.de,0,2026-05-01
ws_005283,001A007581,2025-01-24,cloud,Direct,1,oriomark.com,0,2025-03-01
ws_005284,001A003468,2025-01-21,self_hosted_community,Organic search,1,runeware.com,0,2025-12-01
ws_005285,001A007460,2025-02-23,self_hosted_community,Organic search,1,valivik.com,0,2026-01-01
ws_005286,,2025-09-18,cloud,Paid search,1,yahoo.com,0,2025-10-01
ws_005287,001A006870,2024-07-19,self_hosted_community,YouTube / Tutorials,1,asterwave.de,1,
ws_005288,001A001674,2026-05-26,cloud,Paid search,1,ternfield.com,0,2026-06-01
ws_005289,001A001531,2025-05-24,self_hosted_community,Direct,1,verapath.de,0,2025-10-01
ws_005290,001A004677,2026-06-22,cloud,YouTube / Tutorials,1,koravik.io,1,
ws_005291,,2024-08-24,cloud,GitHub / Docs,1,gmail.com,0,2024-12-01
ws_005292,001A003744,2026-03-08,cloud,GitHub / Docs,1,talanet.co,0,2026-08-01
ws_005293,,2026-08-14,cloud,GitHub / Docs,1,outlook.com,1,
ws_005294,,2026-07-14,cloud,Community forum,1,yahoo.com,0,2026-08-01
ws_005295,001A006120,2026-08-14,cloud,Template library,1,taladata.io,0,2026-09-01
ws_005296,001A000691,2025-02-10,cloud,GitHub / Docs,1,verawave.com,0,2025-04-01
ws_005297,001A002738,2025-10-19,cloud,GitHub / Docs,1,lyratech.net,1,
ws_005298,001A001811,2026-09-08,self_hosted_community,YouTube / Tutorials,0,vexworks.io,1,
ws_005299,001A008925,2024-08-08,cloud,Referral,1,vexdata.io,0,2025-04-01
ws_005300,001A004357,2026-07-07,cloud,Direct,1,deltaworks.com,1,
ws_005301,001A000635,2026-02-26,cloud,Referral,1,boreaworks.io,1,
ws_005302,001A006282,2025-04-11,cloud,Organic search,1,altoworks.com,0,2025-10-01
ws_005303,001A004957,2025-02-19,cloud,Paid search,1,asterline.co,1,
ws_005304,,2026-09-21,self_hosted_business,Direct,1,proton.me,1,
ws_005305,001A000838,2024-04-04,cloud,Paid search,1,nexawave.net,1,
ws_005306,001A008742,2026-01-01,cloud,Community forum,1,koraworks.co,0,2026-02-01
ws_005307,001A008437,2025-05-25,cloud,Organic search,1,quarlabs.co,1,
ws_005308,001A001578,2026-04-23,cloud,Paid search,1,sellalogic.net,0,2026-08-01
ws_005309,001A000144,2026-07-09,cloud,Community forum,1,junopath.co,1,
ws_005310,001A005925,2026-06-18,cloud,Template library,1,zephline.co,1,
ws_005311,,2026-06-23,cloud,Referral,1,proton.me,1,
ws_005312,001A004043,2026-08-07,cloud,Organic search,1,deltagrid.io,1,
ws_005313,,2026-05-06,cloud,YouTube / Tutorials,1,gmail.com,1,
ws_005314,001A005073,2026-01-18,cloud,Organic search,1,deltanet.eu,1,
ws_005315,,2025-01-26,cloud,Paid search,1,proton.me,1,
ws_005316,001A001278,2025-04-22,cloud,GitHub / Docs,1,lumosys.eu,0,2025-07-01
ws_005317,,2024-11-02,cloud,Referral,1,proton.me,0,2024-12-01
ws_005318,001A005939,2026-03-18,self_hosted_community,GitHub / Docs,1,wendgrid.eu,1,
ws_005319,001A005625,2024-06-07,cloud,Direct,1,miracore.de,1,
ws_005320,,2024-08-21,cloud,Referral,1,outlook.com,0,2024-09-01
ws_005321,001A004589,2025-10-10,cloud,Direct,1,ternpoint.co,1,
ws_005322,001A006379,2025-05-11,self_hosted_business,GitHub / Docs,1,veraflow.eu,0,2025-08-01
ws_005323,,2026-08-26,self_hosted_community,Direct,1,yahoo.com,1,
ws_005324,001A007622,2026-06-14,self_hosted_business,Direct,1,ivenlogic.net,1,
ws_005325,,2025-07-20,cloud,GitHub / Docs,1,yahoo.com,0,2026-06-01
ws_005326,001A001501,2026-07-24,self_hosted_community,Referral,0,zephwave.de,1,
ws_005327,001A004283,2025-12-06,self_hosted_community,Community forum,1,nexasys.co,0,2026-05-01
ws_005328,001A002284,2025-09-25,cloud,GitHub / Docs,1,umbralogic.de,0,2026-02-01
ws_005329,001A000234,2026-06-28,cloud,YouTube / Tutorials,1,valimark.eu,1,
ws_005330,001A008472,2026-09-21,cloud,Paid search,1,junodata.eu,1,
ws_005331,001A007616,2026-04-08,cloud,GitHub / Docs,1,kestnet.eu,0,2026-08-01
ws_005332,001A002799,2026-03-01,cloud,YouTube / Tutorials,1,briomark.com,0,2026-06-01
ws_005333,001A004321,2026-05-17,cloud,Referral,1,lumocore.eu,0,2026-06-01
ws_005334,001A005602,2025-08-16,self_hosted_community,Direct,1,yarasys.de,1,
ws_005335,001A001711,2026-04-02,cloud,Direct,1,junoline.io,0,2026-05-01
ws_005336,001A004315,2025-10-05,cloud,Organic search,1,mosadata.de,1,
ws_005337,001A000015,2026-08-24,cloud,Template library,1,miraworks.com,1,
ws_005338,001A001435,2026-07-03,self_hosted_community,Template library,1,opalmark.net,1,
ws_005339,,2024-08-24,cloud,GitHub / Docs,1,yahoo.com,0,2025-02-01
ws_005340,001A005928,2025-09-07,cloud,GitHub / Docs,1,valiflow.de,0,2025-11-01
ws_005341,,2026-03-14,cloud,YouTube / Tutorials,1,outlook.com,0,2026-06-01
ws_005342,001A004325,2024-08-20,cloud,YouTube / Tutorials,1,zephbridge.de,0,2025-01-01
ws_005343,,2025-05-13,self_hosted_community,GitHub / Docs,1,outlook.com,0,2026-06-01
ws_005344,001A006877,2025-06-22,cloud,Direct,1,runevik.de,1,
ws_005345,001A004911,2026-02-23,cloud,Community forum,1,deltalabs.net,1,
ws_005346,,2024-07-21,cloud,Organic search,1,proton.me,0,2024-09-01
ws_005347,001A008704,2026-06-05,cloud,Organic search,1,ivencore.net,1,
ws_005348,,2025-08-25,self_hosted_community,YouTube / Tutorials,1,proton.me,0,2026-09-01
ws_005349,001A000158,2024-01-22,cloud,Direct,1,koramark.net,0,2024-02-01
ws_005350,001A006990,2026-08-24,cloud,Organic search,1,junovik.io,1,
ws_005351,,2026-01-25,cloud,GitHub / Docs,1,outlook.com,0,2026-06-01
ws_005352,001A001573,2024-11-18,cloud,Organic search,1,nordflow.eu,1,
ws_005353,,2026-06-18,cloud,GitHub / Docs,1,yahoo.com,1,
ws_005354,,2026-06-23,self_hosted_community,Direct,0,proton.me,1,
ws_005355,,2026-07-08,cloud,GitHub / Docs,1,proton.me,0,2026-09-01
ws_005356,,2025-12-09,cloud,GitHub / Docs,1,yahoo.com,0,2026-03-01
ws_005357,001A005392,2026-01-08,cloud,Organic search,1,deltaware.co,0,2026-05-01
ws_005358,001A006755,2026-06-18,self_hosted_community,YouTube / Tutorials,1,fjeldata.co,1,
ws_005359,001A003053,2026-01-14,cloud,GitHub / Docs,1,umbraworks.net,0,2026-07-01
