history_id,opportunity_id,field,old_value,new_value,created_by,created_at
017H00006575,006O0000964,StageName,,1 - Discovery,005A0002,2025-03-30 00:00:00
017H00006576,006O0000964,CloseDate,,2025-04-10,005A0002,2025-03-30 00:00:00
017H00006577,006O0000964,Amount,,4200.0,005A0002,2025-03-30 00:00:00
017H00006578,006O0000964,ForecastCategoryName,,Pipeline,005A0002,2025-03-30 00:00:00
017H00006579,006O0000964,StageName,1 - Discovery,Closed Lost,005A0002,2025-04-08 11:43:43
017H00006580,006O0000964,ForecastCategoryName,Pipeline,Omitted,005A0002,2025-04-08 11:43:43
017H00006581,006O0000964,CloseDate,2025-04-10,2025-04-07,005A0002,2025-04-08 11:43:43
017H00006582,006O0000965,StageName,,1 - Discovery,005A0021,2025-03-30 00:00:00
017H00006583,006O0000965,CloseDate,,2025-04-25,005A0021,2025-03-30 00:00:00
017H00006584,006O0000965,Amount,,18100.0,005A0021,2025-03-30 00:00:00
017H00006585,006O0000965,ForecastCategoryName,,Pipeline,005A0021,2025-03-30 00:00:00
017H00006586,006O0000965,StageName,1 - Discovery,2 - Qualification,005A0021,2025-04-03 11:50:38
017H00006587,006O0000965,StageName,2 - Qualification,3 - Technical Validation,005X0001,2025-04-09 04:04:01
017H00006588,006O0000965,ForecastCategoryName,Pipeline,Best Case,005A0021,2025-04-09 04:04:01
017H00006589,006O0000965,StageName,3 - Technical Validation,4 - Proposal,005A0021,2025-04-16 09:37:45
017H00006590,006O0000965,Amount,18100.0,15400.0,005A0021,2025-04-16 10:37:45
017H00006591,006O0000965,StageName,4 - Proposal,5 - Negotiation,005A0021,2025-04-20 05:16:33
017H00006592,006O0000965,ForecastCategoryName,Best Case,Commit,005A0021,2025-04-20 05:16:33
017H00006593,006O0000965,Amount,15400.0,13600.0,005X0001,2025-04-22 05:16:33
017H00006594,006O0000965,StageName,5 - Negotiation,Closed Won,005A0021,2025-04-24 06:46:40
017H00006595,006O0000965,ForecastCategoryName,Commit,Closed,005A0021,2025-04-24 06:46:40
017H00006596,006O0000965,CloseDate,2025-04-25,2025-04-23,005A0021,2025-04-24 06:46:40
017H00006597,006O0000966,StageName,,1 - Discovery,005A0005,2025-03-31 00:00:00
017H00006598,006O0000966,CloseDate,,2025-04-28,005A0005,2025-03-31 00:00:00
017H00006599,006O0000966,Amount,,60500.0,005A0005,2025-03-31 00:00:00
017H00006600,006O0000966,ForecastCategoryName,,Pipeline,005A0005,2025-03-31 00:00:00
017H00006601,006O0000966,StageName,1 - Discovery,2 - Qualification,005A0005,2025-04-03 23:26:12
017H00006602,006O0000966,CloseDate,2025-04-28,2025-06-21,005A0005,2025-05-02 11:00:00
017H00006603,006O0000966,StageName,2 - Qualification,Closed Lost,005A0005,2025-06-03 16:37:47
017H00006604,006O0000966,ForecastCategoryName,Pipeline,Omitted,005A0005,2025-06-03 16:37:47
017H00006605,006O0000966,CloseDate,2025-06-21,2025-06-03,005A0005,2025-06-03 16:37:47
017H00006606,006O0000967,StageName,,1 - Discovery,005A0011,2025-03-31 00:00:00
017H00006607,006O0000967,CloseDate,,2025-04-23,005A0011,2025-03-31 00:00:00
017H00006608,006O0000967,Amount,,31900.0,005A0011,2025-03-31 00:00:00
017H00006609,006O0000967,ForecastCategoryName,,Pipeline,005A0011,2025-03-31 00:00:00
017H00006610,006O0000967,StageName,1 - Discovery,2 - Qualification,005A0011,2025-04-02 04:53:53
017H00006611,006O0000967,StageName,2 - Qualification,3 - Technical Validation,005A0011,2025-04-05 21:11:32
017H00006612,006O0000967,ForecastCategoryName,Pipeline,Commit,005A0011,2025-04-05 21:11:32
017H00006613,006O0000967,CloseDate,2025-04-23,2025-05-19,005A0011,2025-05-03 11:00:00
017H00006614,006O0000967,CloseDate,2025-05-19,2025-05-30,005A0011,2025-05-21 11:00:00
017H00006615,006O0000967,CloseDate,2025-05-30,2025-06-11,005A0011,2025-06-02 08:00:00
017H00006616,006O0000967,CloseDate,2025-06-11,2025-07-20,005A0011,2025-06-17 16:00:00
017H00006617,006O0000967,StageName,3 - Technical Validation,Closed Lost,005A0011,2025-07-01 11:47:45
017H00006618,006O0000967,ForecastCategoryName,Commit,Omitted,005A0011,2025-07-01 11:47:45
017H00006619,006O0000967,CloseDate,2025-07-20,2025-07-01,005A0011,2025-07-01 11:47:45
017H00006620,006O0000968,StageName,,1 - Discovery,005A0021,2025-03-31 00:00:00
017H00006621,006O0000968,CloseDate,,2025-04-23,005A0021,2025-03-31 00:00:00
017H00006622,006O0000968,Amount,,6800.0,005A0021,2025-03-31 00:00:00
017H00006623,006O0000968,ForecastCategoryName,,Pipeline,005A0021,2025-03-31 00:00:00
017H00006624,006O0000968,StageName,1 - Discovery,Closed Lost,005A0021,2025-04-29 07:25:13
017H00006625,006O0000968,ForecastCategoryName,Pipeline,Omitted,005A0021,2025-04-29 07:25:13
017H00006626,006O0000968,CloseDate,2025-04-23,2025-04-28,005A0021,2025-04-29 07:25:13
017H00006627,006O0000969,StageName,,1 - Discovery,005A0021,2025-03-31 00:00:00
017H00006628,006O0000969,CloseDate,,2025-05-14,005A0021,2025-03-31 00:00:00
017H00006629,006O0000969,Amount,,34400.0,005A0021,2025-03-31 00:00:00
017H00006630,006O0000969,ForecastCategoryName,,Pipeline,005A0021,2025-03-31 00:00:00
017H00006631,006O0000969,StageName,1 - Discovery,2 - Qualification,005A0021,2025-04-08 13:02:18
017H00006632,006O0000969,CloseDate,2025-05-14,2025-06-08,005A0021,2025-05-19 11:00:00
017H00006633,006O0000969,StageName,2 - Qualification,3 - Technical Validation,005A0021,2025-05-20 12:26:16
017H00006634,006O0000969,ForecastCategoryName,Pipeline,Best Case,005A0021,2025-05-20 12:26:16
017H00006635,006O0000969,StageName,3 - Technical Validation,4 - Proposal,005X0001,2025-06-10 12:35:51
017H00006636,006O0000969,ForecastCategoryName,Best Case,Commit,005X0001,2025-06-10 12:35:51
017H00006637,006O0000969,CloseDate,2025-06-08,2025-07-14,005A0021,2025-06-14 14:00:00
017H00006638,006O0000969,CloseDate,2025-07-14,2025-09-09,005A0021,2025-07-25 10:00:00
017H00006639,006O0000969,StageName,4 - Proposal,Closed Lost,005A0021,2025-07-29 01:09:51
017H00006640,006O0000969,ForecastCategoryName,Commit,Omitted,005A0021,2025-07-29 01:09:51
017H00006641,006O0000969,CloseDate,2025-09-09,2025-07-28,005A0021,2025-07-29 01:09:51
017H00006642,006O0000970,StageName,,1 - Discovery,005X0001,2025-04-01 00:00:00
017H00006643,006O0000970,CloseDate,,2025-04-14,005A0021,2025-04-01 00:00:00
017H00006644,006O0000970,Amount,,15700.0,005A0021,2025-04-01 00:00:00
017H00006645,006O0000970,ForecastCategoryName,,Pipeline,005A0021,2025-04-01 00:00:00
017H00006646,006O0000970,StageName,1 - Discovery,2 - Qualification,005A0021,2025-04-09 06:17:22
017H00006647,006O0000970,CloseDate,2025-04-14,2025-04-27,005A0021,2025-04-16 17:00:00
017H00006648,006O0000970,CloseDate,2025-04-27,2025-06-02,005A0021,2025-05-04 16:00:00
017H00006649,006O0000970,StageName,2 - Qualification,Closed Lost,005A0021,2025-05-15 20:45:35
017H00006650,006O0000970,ForecastCategoryName,Pipeline,Omitted,005A0021,2025-05-15 20:45:35
017H00006651,006O0000970,CloseDate,2025-06-02,2025-05-15,005X0001,2025-05-15 20:45:35
017H00006652,006O0000971,StageName,,1 - Discovery,005A0024,2025-04-01 00:00:00
017H00006653,006O0000971,CloseDate,,2025-04-19,005A0024,2025-04-01 00:00:00
017H00006654,006O0000971,Amount,,32100.0,005A0024,2025-04-01 00:00:00
017H00006655,006O0000971,ForecastCategoryName,,Pipeline,005A0024,2025-04-01 00:00:00
017H00006656,006O0000971,CloseDate,2025-04-19,2025-05-02,005A0024,2025-04-21 08:00:00
017H00006657,006O0000971,StageName,1 - Discovery,4 - Proposal,005A0024,2025-04-27 15:21:10
017H00006658,006O0000971,ForecastCategoryName,Pipeline,Commit,005A0024,2025-04-27 15:21:10
017H00006659,006O0000971,StageName,4 - Proposal,5 - Negotiation,005A0024,2025-05-05 16:55:54
017H00006660,006O0000971,CloseDate,2025-05-02,2025-05-31,005A0024,2025-05-07 17:00:00
017H00006661,006O0000971,StageName,5 - Negotiation,Closed Won,005A0024,2025-05-11 08:12:09
017H00006662,006O0000971,ForecastCategoryName,Commit,Closed,005X0001,2025-05-11 08:12:09
017H00006663,006O0000971,CloseDate,2025-05-31,2025-05-10,005A0024,2025-05-11 08:12:09
017H00006664,006O0000972,StageName,,1 - Discovery,005A0021,2025-04-01 00:00:00
017H00006665,006O0000972,CloseDate,,2025-05-02,005A0021,2025-04-01 00:00:00
017H00006666,006O0000972,Amount,,8600.0,005A0021,2025-04-01 00:00:00
017H00006667,006O0000972,ForecastCategoryName,,Pipeline,005A0021,2025-04-01 00:00:00
017H00006668,006O0000972,StageName,1 - Discovery,2 - Qualification,005A0021,2025-04-06 07:01:53
017H00006669,006O0000972,StageName,2 - Qualification,3 - Technical Validation,005A0021,2025-04-07 12:06:37
017H00006670,006O0000972,ForecastCategoryName,Pipeline,Best Case,005A0021,2025-04-07 12:06:37
017H00006671,006O0000972,CloseDate,2025-05-02,2025-05-24,005A0021,2025-05-03 15:00:00
017H00006672,006O0000972,CloseDate,2025-05-24,2025-07-01,005A0021,2025-06-03 12:00:00
017H00006673,006O0000972,CloseDate,2025-07-01,2025-07-17,005A0021,2025-07-07 13:00:00
017H00006674,006O0000972,CloseDate,2025-07-17,2025-08-25,005A0021,2025-07-21 13:00:00
017H00006675,006O0000972,StageName,3 - Technical Validation,Closed Lost,005A0021,2025-08-12 23:02:47
017H00006676,006O0000972,ForecastCategoryName,Best Case,Omitted,005A0021,2025-08-12 23:02:47
017H00006677,006O0000972,CloseDate,2025-08-25,2025-08-12,005A0021,2025-08-12 23:02:47
017H00006678,006O0000973,StageName,,1 - Discovery,005A0013,2025-04-02 00:00:00
017H00006679,006O0000973,CloseDate,,2025-05-17,005A0013,2025-04-02 00:00:00
017H00006680,006O0000973,Amount,,55700.0,005A0013,2025-04-02 00:00:00
017H00006681,006O0000973,ForecastCategoryName,,Pipeline,005A0013,2025-04-02 00:00:00
017H00006682,006O0000973,StageName,1 - Discovery,2 - Qualification,005A0013,2025-04-17 11:07:27
017H00006683,006O0000973,StageName,2 - Qualification,3 - Technical Validation,005A0013,2025-05-04 01:40:09
017H00006684,006O0000973,ForecastCategoryName,Pipeline,Commit,005A0013,2025-05-04 01:40:09
017H00006685,006O0000973,StageName,3 - Technical Validation,4 - Proposal,005A0013,2025-05-14 03:49:10
017H00006686,006O0000973,Amount,55700.0,47300.0,005A0013,2025-05-14 04:49:10
017H00006687,006O0000973,CloseDate,2025-05-17,2025-06-10,005A0013,2025-05-23 08:00:00
017H00006688,006O0000973,StageName,4 - Proposal,5 - Negotiation,005A0013,2025-06-09 14:03:43
017H00006689,006O0000973,CloseDate,2025-06-10,2025-07-04,005A0013,2025-06-12 17:00:00
017H00006690,006O0000973,StageName,5 - Negotiation,Closed Won,005A0013,2025-06-16 07:03:04
017H00006691,006O0000973,ForecastCategoryName,Commit,Closed,005X0001,2025-06-16 07:03:04
017H00006692,006O0000973,CloseDate,2025-07-04,2025-06-15,005A0013,2025-06-16 07:03:04
017H00006693,006O0000974,StageName,,1 - Discovery,005A0005,2025-04-02 00:00:00
017H00006694,006O0000974,CloseDate,,2025-04-20,005A0005,2025-04-02 00:00:00
017H00006695,006O0000974,Amount,,11300.0,005A0005,2025-04-02 00:00:00
017H00006696,006O0000974,ForecastCategoryName,,Pipeline,005A0005,2025-04-02 00:00:00
017H00006697,006O0000974,StageName,1 - Discovery,4 - Proposal,005A0005,2025-04-10 05:01:52
017H00006698,006O0000974,ForecastCategoryName,Pipeline,Commit,005A0005,2025-04-10 05:01:52
017H00006699,006O0000974,StageName,4 - Proposal,Closed Lost,005X0001,2025-04-28 10:26:10
017H00006700,006O0000974,ForecastCategoryName,Commit,Omitted,005A0005,2025-04-28 10:26:10
017H00006701,006O0000974,CloseDate,2025-04-20,2025-04-27,005A0005,2025-04-28 10:26:10
017H00006702,006O0000975,StageName,,1 - Discovery,005A0021,2025-04-02 00:00:00
017H00006703,006O0000975,CloseDate,,2025-04-25,005A0021,2025-04-02 00:00:00
017H00006704,006O0000975,Amount,,17000.0,005A0021,2025-04-02 00:00:00
017H00006705,006O0000975,ForecastCategoryName,,Pipeline,005A0021,2025-04-02 00:00:00
017H00006706,006O0000975,StageName,1 - Discovery,2 - Qualification,005A0021,2025-04-05 12:05:09
017H00006707,006O0000975,StageName,2 - Qualification,3 - Technical Validation,005A0021,2025-04-09 23:30:17
017H00006708,006O0000975,ForecastCategoryName,Pipeline,Best Case,005A0021,2025-04-09 23:30:17
017H00006709,006O0000975,StageName,3 - Technical Validation,4 - Proposal,005A0021,2025-04-12 14:59:49
017H00006710,006O0000975,ForecastCategoryName,Best Case,Commit,005A0021,2025-04-12 14:59:49
017H00006711,006O0000975,StageName,4 - Proposal,5 - Negotiation,005A0021,2025-04-26 19:26:22
017H00006712,006O0000975,CloseDate,2025-04-25,2025-05-03,005A0021,2025-04-29 10:00:00
017H00006713,006O0000975,StageName,5 - Negotiation,Closed Won,005A0021,2025-05-04 21:17:40
017H00006714,006O0000975,ForecastCategoryName,Commit,Closed,005A0021,2025-05-04 21:17:40
017H00006715,006O0000975,CloseDate,2025-05-03,2025-05-04,005A0021,2025-05-04 21:17:40
017H00006716,006O0000976,StageName,,1 - Discovery,005A0013,2025-04-02 00:00:00
017H00006717,006O0000976,CloseDate,,2025-05-20,005A0013,2025-04-02 00:00:00
017H00006718,006O0000976,Amount,,48100.0,005A0013,2025-04-02 00:00:00
017H00006719,006O0000976,ForecastCategoryName,,Pipeline,005A0013,2025-04-02 00:00:00
017H00006720,006O0000976,StageName,1 - Discovery,Closed Lost,005A0013,2025-04-16 12:40:30
017H00006721,006O0000976,ForecastCategoryName,Pipeline,Omitted,005A0013,2025-04-16 12:40:30
017H00006722,006O0000976,CloseDate,2025-05-20,2025-04-15,005A0013,2025-04-16 12:40:30
017H00006723,006O0000977,StageName,,1 - Discovery,005A0013,2025-04-02 00:00:00
017H00006724,006O0000977,CloseDate,,2025-05-30,005A0013,2025-04-02 00:00:00
017H00006725,006O0000977,Amount,,41300.0,005A0013,2025-04-02 00:00:00
017H00006726,006O0000977,ForecastCategoryName,,Pipeline,005A0013,2025-04-02 00:00:00
017H00006727,006O0000977,StageName,1 - Discovery,Closed Lost,005A0013,2025-04-27 11:34:33
017H00006728,006O0000977,ForecastCategoryName,Pipeline,Omitted,005A0013,2025-04-27 11:34:33
017H00006729,006O0000977,CloseDate,2025-05-30,2025-04-26,005A0013,2025-04-27 11:34:33
017H00006730,006O0000978,StageName,,1 - Discovery,005X0001,2025-04-03 00:00:00
017H00006731,006O0000978,CloseDate,,2025-05-15,005A0006,2025-04-03 00:00:00
017H00006732,006O0000978,Amount,,35700.0,005A0006,2025-04-03 00:00:00
017H00006733,006O0000978,ForecastCategoryName,,Pipeline,005A0006,2025-04-03 00:00:00
017H00006734,006O0000978,StageName,1 - Discovery,2 - Qualification,005A0006,2025-04-05 19:52:21
017H00006735,006O0000978,StageName,2 - Qualification,3 - Technical Validation,005A0006,2025-04-18 12:49:34
017H00006736,006O0000978,ForecastCategoryName,Pipeline,Best Case,005A0006,2025-04-18 12:49:34
017H00006737,006O0000978,CloseDate,2025-05-15,2025-06-11,005X0001,2025-05-23 11:00:00
017H00006738,006O0000978,StageName,3 - Technical Validation,4 - Proposal,005A0006,2025-06-11 22:43:56
017H00006739,006O0000978,ForecastCategoryName,Best Case,Commit,005A0006,2025-06-11 22:43:56
017H00006740,006O0000978,CloseDate,2025-06-11,2025-08-04,005A0006,2025-06-15 11:00:00
017H00006741,006O0000978,StageName,4 - Proposal,5 - Negotiation,005A0006,2025-07-08 19:15:55
017H00006742,006O0000978,Amount,35700.0,31000.0,005A0006,2025-07-10 19:15:55
017H00006743,006O0000978,StageName,5 - Negotiation,Closed Won,005A0006,2025-07-14 15:44:13
017H00006744,006O0000978,ForecastCategoryName,Commit,Closed,005A0006,2025-07-14 15:44:13
017H00006745,006O0000978,CloseDate,2025-08-04,2025-07-14,005A0006,2025-07-14 15:44:13
017H00006746,006O0000979,StageName,,1 - Discovery,005A0013,2025-04-03 00:00:00
017H00006747,006O0000979,CloseDate,,2025-05-31,005X0001,2025-04-03 00:00:00
017H00006748,006O0000979,Amount,,47800.0,005A0013,2025-04-03 00:00:00
017H00006749,006O0000979,ForecastCategoryName,,Pipeline,005A0013,2025-04-03 00:00:00
017H00006750,006O0000979,StageName,1 - Discovery,4 - Proposal,005A0013,2025-05-25 02:56:25
017H00006751,006O0000979,ForecastCategoryName,Pipeline,Commit,005A0013,2025-05-25 02:56:25
017H00006752,006O0000979,StageName,4 - Proposal,5 - Negotiation,005A0013,2025-05-30 18:10:39
017H00006753,006O0000979,CloseDate,2025-05-31,2025-07-06,005A0013,2025-06-08 13:00:00
017H00006754,006O0000979,StageName,5 - Negotiation,Closed Won,005A0013,2025-06-11 03:47:00
017H00006755,006O0000979,ForecastCategoryName,Commit,Closed,005A0013,2025-06-11 03:47:00
017H00006756,006O0000979,CloseDate,2025-07-06,2025-06-10,005A0013,2025-06-11 03:47:00
017H00006757,006O0000980,StageName,,1 - Discovery,005A0021,2025-04-04 00:00:00
017H00006758,006O0000980,CloseDate,,2025-04-18,005X0001,2025-04-04 00:00:00
017H00006759,006O0000980,Amount,,6000.0,005A0021,2025-04-04 00:00:00
017H00006760,006O0000980,ForecastCategoryName,,Pipeline,005A0021,2025-04-04 00:00:00
017H00006761,006O0000980,StageName,1 - Discovery,2 - Qualification,005A0021,2025-04-13 22:11:08
017H00006762,006O0000980,CloseDate,2025-04-18,2025-05-22,005A0021,2025-04-27 11:00:00
017H00006763,006O0000980,CloseDate,2025-05-22,2025-06-16,005A0021,2025-06-01 17:00:00
017H00006764,006O0000980,CloseDate,2025-06-16,2025-06-30,005A0021,2025-06-21 16:00:00
017H00006765,006O0000980,StageName,2 - Qualification,Closed Lost,005A0021,2025-06-27 13:37:46
017H00006766,006O0000980,ForecastCategoryName,Pipeline,Omitted,005A0021,2025-06-27 13:37:46
017H00006767,006O0000980,CloseDate,2025-06-30,2025-06-27,005A0021,2025-06-27 13:37:46
017H00006768,006O0000981,StageName,,1 - Discovery,005A0011,2025-04-04 00:00:00
017H00006769,006O0000981,CloseDate,,2025-06-10,005A0011,2025-04-04 00:00:00
017H00006770,006O0000981,Amount,,46900.0,005A0011,2025-04-04 00:00:00
017H00006771,006O0000981,ForecastCategoryName,,Pipeline,005A0011,2025-04-04 00:00:00
017H00006772,006O0000981,StageName,1 - Discovery,2 - Qualification,005A0011,2025-04-14 17:58:51
017H00006773,006O0000981,StageName,2 - Qualification,3 - Technical Validation,005A0011,2025-04-22 04:00:48
017H00006774,006O0000981,ForecastCategoryName,Pipeline,Commit,005A0011,2025-04-22 04:00:48
017H00006775,006O0000981,CloseDate,2025-06-10,2025-07-12,005A0011,2025-06-21 17:00:00
017H00006776,006O0000981,StageName,3 - Technical Validation,Closed Lost,005A0011,2025-06-29 11:25:35
017H00006777,006O0000981,ForecastCategoryName,Commit,Omitted,005A0011,2025-06-29 11:25:35
017H00006778,006O0000981,CloseDate,2025-07-12,2025-06-29,005A0011,2025-06-29 11:25:35
017H00006779,006O0000982,StageName,,1 - Discovery,005A0021,2025-04-04 00:00:00
017H00006780,006O0000982,CloseDate,,2025-05-03,005A0021,2025-04-04 00:00:00
017H00006781,006O0000982,Amount,,18900.0,005A0021,2025-04-04 00:00:00
017H00006782,006O0000982,ForecastCategoryName,,Pipeline,005A0021,2025-04-04 00:00:00
017H00006783,006O0000982,StageName,1 - Discovery,2 - Qualification,005A0021,2025-04-11 08:09:08
017H00006784,006O0000982,StageName,2 - Qualification,3 - Technical Validation,005A0021,2025-04-14 15:51:21
017H00006785,006O0000982,ForecastCategoryName,Pipeline,Best Case,005A0021,2025-04-14 15:51:21
017H00006786,006O0000982,StageName,3 - Technical Validation,4 - Proposal,005A0021,2025-04-29 22:28:16
017H00006787,006O0000982,ForecastCategoryName,Best Case,Commit,005A0021,2025-04-29 22:28:16
017H00006788,006O0000982,Amount,18900.0,21700.0,005A0021,2025-04-29 23:28:16
017H00006789,006O0000982,CloseDate,2025-05-03,2025-05-07,005A0021,2025-05-04 10:00:00
017H00006790,006O0000982,StageName,4 - Proposal,5 - Negotiation,005A0021,2025-05-04 20:19:38
017H00006791,006O0000982,Amount,21700.0,20100.0,005A0021,2025-05-06 20:19:38
017H00006792,006O0000982,CloseDate,2025-05-07,2025-05-27,005A0021,2025-05-12 08:00:00
017H00006793,006O0000982,CloseDate,2025-05-27,2025-07-28,005A0021,2025-06-05 17:00:00
017H00006794,006O0000982,StageName,5 - Negotiation,Closed Lost,005A0021,2025-07-22 15:33:49
017H00006795,006O0000982,ForecastCategoryName,Commit,Omitted,005A0021,2025-07-22 15:33:49
017H00006796,006O0000982,CloseDate,2025-07-28,2025-07-22,005A0021,2025-07-22 15:33:49
017H00006797,006O0000983,StageName,,1 - Discovery,005A0013,2025-04-04 00:00:00
017H00006798,006O0000983,CloseDate,,2025-06-06,005A0013,2025-04-04 00:00:00
017H00006799,006O0000983,Amount,,69000.0,005A0013,2025-04-04 00:00:00
017H00006800,006O0000983,ForecastCategoryName,,Pipeline,005A0013,2025-04-04 00:00:00
017H00006801,006O0000983,StageName,1 - Discovery,Closed Lost,005X0001,2025-05-26 01:03:15
017H00006802,006O0000983,ForecastCategoryName,Pipeline,Omitted,005A0013,2025-05-26 01:03:15
017H00006803,006O0000983,CloseDate,2025-06-06,2025-05-25,005A0013,2025-05-26 01:03:15
017H00006804,006O0000984,StageName,,1 - Discovery,005A0011,2025-04-04 00:00:00
