opportunity_id,opportunity_name,account_id,opportunity_type,lead_source,owner_id,created_date,close_date,stage_name,forecast_category,amount,currency,is_closed,is_won,loss_reason,primary_competitor,primary_workspace_id,next_step,last_activity_date
006O0000448,Valibridge - New Business,001A008741,New Business,Inbound,005A0012,2024-10-16,2024-11-23,Closed Lost,,10500.00,USD,1,0,Champion left,,ws_011680,,2025-01-24
006O0000449,Lyrapath - New Business,001A007353,New Business,Inbound,005A0012,2024-10-16,2025-05-25,Closed Lost,Omitted,5000.00,USD,1,0,Champion left,,ws_013463,,2025-05-31
006O0000450,Miralabs - New Business,001A007223,New Business,Product-led (PQL),005A0024,2024-10-17,2024-11-26,Closed Won,,19400.00,EUR,1,1,,,ws_014078,,2025-01-24
006O0000451,Sellagrid - New Business,001A007090,New Business,Inbound,005A0007,2024-10-17,2025-04-10,Closed Lost,Omitted,72200.00,EUR,1,0,Security / compliance review,,ws_006240,,2025-04-11
006O0000452,Ternmark - New Business,001A004027,New Business,Product-led (PQL),005A0012,2024-10-18,2024-12-27,Closed Lost,,21300.00,USD,1,0,Other,,ws_005622,,2025-01-24
006O0000453,Talacore - New Business,001A001035,New Business,Product-led (PQL),005A0012,2024-10-18,2025-02-01,Closed Won,Closed,207700.00,USD,1,1,,Custom scripts,ws_011073,,2025-02-01
006O0000454,Zephsys - New Business,001A002164,New Business,Inbound,005A0012,2024-10-18,2024-12-17,Closed Lost,,12600.00,USD,1,0,Timing,Make,ws_023846,,2025-01-20
006O0000455,Bramstack - New Business,001A000584,New Business,Marketing (MQL),005A0004,2024-10-19,2024-12-02,Closed Lost,,28300.00,USD,1,0,Missing feature / integration,,,,2025-01-16
006O0000456,Zephstack - New Business,001A001952,New Business,,005A0012,2024-10-20,2024-12-06,Closed Lost,,19000.00,USD,1,0,Other,Zapier,ws_014012,,2025-01-23
006O0000457,Pirafield - New Business,001A008228,New Business,Product-led (PQL),005A0003,2024-10-20,2024-11-18,Closed Won,,21800.00,USD,1,1,,,ws_021762,,2025-01-15
006O0000458,Fjelpath - New Business,001A006397,New Business,,005A0001,2024-10-20,2024-12-20,Closed Won,,31400.00,EUR,1,1,,Zapier,ws_019857,,2025-01-16
006O0000459,Ternfield - New Business,001A002844,New Business,Inbound,005A0004,2024-10-20,2025-02-05,Closed Lost,Omitted,49400.00,GBP,1,0,Missing feature / integration,,ws_020179,,2025-02-08
006O0000460,Koragrid - New Business,001A002386,New Business,Product-led (PQL),005A0005,2024-10-21,2024-11-16,Closed Lost,,11900.00,USD,1,0,,,ws_003835,,2025-01-15
006O0000461,Yaradata - New Business,001A001128,New Business,Product-led (PQL),005A0012,2024-10-21,2024-12-06,Closed Won,,7200.00,USD,1,1,,,ws_011516,,2025-01-21
006O0000462,Xenotech - New Business,001A008105,New Business,Product-led (PQL),005A0001,2024-10-21,2024-12-06,Closed Lost,,22200.00,EUR,1,0,Competitor - Make,Make,ws_019112,,2025-01-15
006O0000463,Orioware - New Business,001A004989,New Business,Marketing (MQL),005A0001,2024-10-21,2025-02-09,Closed Won,Closed,60200.00,EUR,1,1,,,,,2025-02-14
006O0000464,Quarbridge - New Business,001A006923,New Business,Marketing (MQL),005A0007,2024-10-21,2025-06-09,Closed Won,Closed,84600.00,EUR,1,1,,Zapier,,,2025-06-14
006O0000465,Kestfield - New Business,001A008872,New Business,Product-led (PQL),005A0001,2024-10-22,2025-01-12,Closed Lost,,34200.00,EUR,1,0,Chose self-hosted Community edition,,ws_019478,,2025-01-18
006O0000466,Halostack - New Business,001A004912,New Business,Inbound,005A0006,2024-10-22,2025-01-07,Closed Won,,23200.00,EUR,1,1,,,ws_011583,,2025-01-18
006O0000467,Sellastack - New Business,001A007515,New Business,Product-led (PQL),005A0006,2024-10-23,2024-11-12,Closed Lost,,11600.00,EUR,1,0,Chose self-hosted Community edition,,ws_008643,,2025-01-20
006O0000468,Talavik - New Business,001A001913,New Business,Product-led (PQL),005A0006,2024-10-23,2025-03-12,Closed Lost,Omitted,44800.00,EUR,1,0,Price / budget,,ws_008701,,2025-03-15
006O0000469,Ternstack - New Business,001A004974,New Business,Product-led (PQL),005A0012,2024-10-23,2024-12-04,Closed Lost,,53500.00,USD,1,0,Other,,ws_022368,,2025-01-17
006O0000470,Stracore - New Business,001A008371,New Business,Product-led (PQL),005A0006,2024-10-24,2024-12-25,Closed Lost,,23800.00,EUR,1,0,Competitor - Make,,ws_015995,,2025-01-15
006O0000471,Lyradata - New Business,001A000937,New Business,Product-led (PQL),005A0001,2024-10-25,2024-12-26,Closed Lost,,25300.00,EUR,1,0,,,ws_021693,,2025-01-20
006O0000472,Mosastack - New Business,001A002009,New Business,Marketing (MQL),005A0012,2024-10-25,2024-11-14,Closed Lost,,19800.00,USD,1,0,Missing feature / integration,Zapier,,,2025-01-24
006O0000473,Cobalbridge - New Business,001A002410,New Business,Product-led (PQL),005A0012,2024-10-26,2024-11-26,Closed Won,,29900.00,USD,1,1,,,ws_004315,,2025-01-17
006O0000474,Wendpath - New Business,001A002604,New Business,Product-led (PQL),005A0024,2024-10-26,2024-12-07,Closed Lost,,13800.00,EUR,1,0,Timing,Workato,ws_013966,,2025-01-22
006O0000475,Sellaworks - New Business,001A004237,New Business,Product-led (PQL),005A0012,2024-10-26,2025-01-18,Closed Lost,Omitted,38000.00,USD,1,0,Chose self-hosted Community edition,,ws_023048,,2025-01-26
006O0000476,Oriopath - New Business,001A004951,New Business,Inbound,005A0012,2024-10-26,2025-02-10,Closed Won,Closed,53600.00,USD,1,1,,,ws_012634,,2025-02-12
006O0000477,Gransys - New Business,001A004856,New Business,Partner,005A0011,2024-10-26,2025-03-17,Closed Lost,Omitted,15600.00,EUR,1,0,Timing,Make,,,2025-03-21
006O0000478,Koraware - New Business,001A000895,New Business,Product-led (PQL),005A0012,2024-10-27,2025-04-04,Closed Lost,Omitted,49100.00,USD,1,0,Chose self-hosted Community edition,,ws_022754,,2025-04-13
006O0000479,Valicore - New Business,001A008919,New Business,Partner,005A0012,2024-10-27,2024-12-29,Closed Lost,,17500.00,USD,1,0,,,,,2025-01-17
006O0000480,Cobalvik - New Business,001A007589,New Business,Product-led (PQL),005A0011,2024-10-28,2025-01-10,Closed Lost,,20400.00,EUR,1,0,Chose self-hosted Community edition,,ws_009981,,2025-01-18
006O0000481,Wendcore - New Business,001A008166,New Business,Product-led (PQL),005A0012,2024-10-28,2025-01-03,Closed Lost,,51300.00,USD,1,0,Chose self-hosted Community edition,Power Automate,ws_015619,,2025-01-21
006O0000482,Xenolabs - New Business,001A005516,New Business,Marketing (MQL),005A0001,2024-10-28,2025-02-25,Closed Lost,Omitted,34400.00,EUR,1,0,Security / compliance review,,,,2025-02-28
006O0000483,Lumolabs - New Business,001A007218,New Business,Product-led (PQL),005A0005,2024-10-29,2024-11-25,Closed Lost,,10000.00,GBP,1,0,No decision / status quo,,ws_008491,,2025-01-21
006O0000484,Lyraflow - New Business,001A003713,New Business,Product-led (PQL),005A0012,2024-10-29,2024-11-30,Closed Won,,6600.00,USD,1,1,,Zapier,ws_010089,,2025-01-24
006O0000485,Vexpath - New Business,001A002371,New Business,Inbound,005A0011,2024-10-29,2025-07-31,Closed Lost,Omitted,160200.00,EUR,1,0,Timing,,ws_002768,,2025-08-09
006O0000486,Verapoint - New Business,001A003802,New Business,Marketing (MQL),005A0011,2024-10-29,2024-12-01,Closed Lost,,46400.00,EUR,1,0,,Make,,,2025-01-16
006O0000487,Haloline - New Business,001A005943,New Business,Product-led (PQL),005A0012,2024-10-30,2025-01-12,Closed Won,,97800.00,USD,1,1,,,ws_015143,,2025-01-19
006O0000488,Norddata - New Business,001A004543,New Business,Product-led (PQL),005A0006,2024-10-30,2025-01-18,Closed Lost,Omitted,76100.00,EUR,1,0,Chose self-hosted Community edition,,ws_016611,,2025-01-19
006O0000489,Piraware - New Business,001A008813,New Business,Product-led (PQL),005A0001,2024-10-31,2025-01-09,Closed Won,,65700.00,USD,1,1,,,ws_015713,,2025-01-21
006O0000490,Astersys - New Business,001A006154,New Business,Marketing (MQL),005A0011,2024-10-31,2025-03-25,Closed Lost,Omitted,6800.00,EUR,1,0,Missing feature / integration,,,,2025-04-02
006O0000491,Quarpath - New Business,001A002111,New Business,Outbound,005A0006,2024-10-31,2024-11-14,Closed Lost,,45700.00,EUR,1,0,Chose self-hosted Community edition,,,,2025-01-20
006O0000492,Nordnet - New Business,001A007195,New Business,Marketing (MQL),005A0001,2024-11-01,2025-07-07,Closed Lost,Omitted,5600.00,USD,1,0,Missing feature / integration,Custom scripts,,,2025-07-15
006O0000493,Sellastack - New Business,001A002742,New Business,Product-led (PQL),005A0001,2024-11-02,2025-01-02,Closed Won,,27500.00,EUR,1,1,,,ws_005023,,2025-01-23
006O0000494,Cobalpath - New Business,001A005219,New Business,Product-led (PQL),005A0024,2024-11-02,2024-12-09,Closed Lost,,14600.00,EUR,1,0,Price / budget,,ws_007539,,2025-01-17
006O0000495,Straware - New Business,001A008481,New Business,Product-led (PQL),005A0001,2024-11-03,2025-03-13,Closed Lost,Omitted,41400.00,EUR,1,0,Price / budget,,ws_000492,,2025-03-17
006O0000496,Deltapath - New Business,001A005746,New Business,Product-led (PQL),005A0001,2024-11-03,2025-01-10,Closed Lost,,72100.00,EUR,1,0,Competitor - Workato,,ws_010789,,2025-01-23
006O0000497,Yarapoint - New Business,001A008151,New Business,Product-led (PQL),005A0006,2024-11-03,2025-06-13,Closed Lost,Omitted,24100.00,EUR,1,0,Competitor - Make,Make,ws_020214,,2025-06-14
006O0000498,Runevik - New Business,001A007905,New Business,Product-led (PQL),005A0000,2024-11-03,2025-02-09,Closed Lost,Omitted,99700.00,EUR,1,0,Timing,Workato,ws_021378,,2025-02-13
006O0000499,Ivenvik - New Business,001A005090,New Business,Inbound,005A0011,2024-11-03,2025-01-04,Closed Lost,,28200.00,EUR,1,0,Competitor - Workato,,ws_019958,,2025-01-22
006O0000500,Zephlogic - New Business,001A005312,New Business,Inbound,005A0011,2024-11-03,2024-12-23,Closed Lost,,18800.00,EUR,1,0,Chose self-hosted Community edition,,ws_022645,,2025-01-17
006O0000501,Ivenware - New Business,001A001536,New Business,Product-led (PQL),005A0012,2024-11-04,2024-12-19,Closed Lost,,49800.00,USD,1,0,Chose self-hosted Community edition,Power Automate,ws_000461,,2025-01-20
006O0000502,Nexasys - New Business,001A002082,New Business,Product-led (PQL),005A0012,2024-11-04,2024-11-20,Closed Lost,,27300.00,USD,1,0,Unresponsive,,ws_014486,,2025-01-23
006O0000503,Ternnet - New Business,001A000288,New Business,Inbound,005A0006,2024-11-04,2024-12-03,Closed Lost,,41800.00,EUR,1,0,Competitor - Zapier,Zapier,ws_023704,,2025-01-23
006O0000504,Xenobridge - New Business,001A006596,New Business,Outbound,005A0005,2024-11-04,2025-02-08,Closed Lost,Omitted,18100.00,GBP,1,0,Chose self-hosted Community edition,Zapier,,,2025-02-11
006O0000505,Xenolabs - New Business,001A008193,New Business,Product-led (PQL),005A0007,2024-11-05,2025-05-24,Closed Lost,Omitted,24100.00,USD,1,0,Price / budget,,ws_021199,,2025-05-27
006O0000506,Lumostack - New Business,001A008613,New Business,Partner,005A0002,2024-11-05,2025-02-15,Closed Lost,Omitted,8700.00,EUR,1,0,Price / budget,,,,2025-02-16
006O0000507,Kestlabs - New Business,001A001666,New Business,Product-led (PQL),005A0012,2024-11-06,2024-12-19,Closed Won,,12500.00,USD,1,1,,Power Automate,ws_006894,,2025-01-18
006O0000508,Sellaflow - New Business,001A003523,New Business,Product-led (PQL),005A0007,2024-11-06,2024-12-24,Closed Won,,8200.00,EUR,1,1,,Power Automate,ws_011061,,2025-01-16
006O0000509,Deltanet - New Business,001A008902,New Business,Product-led (PQL),005A0012,2024-11-06,2025-02-11,Closed Lost,Omitted,24900.00,USD,1,0,Price / budget,,ws_017418,,2025-02-21
006O0000510,Mirawave - New Business,001A000886,New Business,Marketing (MQL),005A0007,2024-11-06,2025-02-28,Closed Lost,Omitted,7200.00,EUR,1,0,Chose self-hosted Community edition,Zapier,,,2025-03-01
006O0000511,Veratech - New Business,001A008030,New Business,Product-led (PQL),005A0012,2024-11-07,2025-06-12,Closed Lost,Omitted,26400.00,USD,1,0,Chose self-hosted Community edition,,ws_005151,,2025-06-19
006O0000512,Umbraware - New Business,001A003537,New Business,Marketing (MQL),005A0012,2024-11-07,2025-03-15,Closed Lost,Omitted,10500.00,USD,1,0,Price / budget,,,,2025-03-22
006O0000513,Solvflow - New Business,001A006202,New Business,Product-led (PQL),005A0006,2024-11-08,2025-03-21,Closed Lost,Omitted,24000.00,EUR,1,0,Unresponsive,,ws_000730,,2025-03-27
006O0000514,Wendlogic - New Business,001A004857,New Business,Product-led (PQL),005A0012,2024-11-08,2024-12-18,Closed Lost,,84800.00,USD,1,0,Timing,,ws_006144,,2025-01-15
006O0000515,Ternmark - New Business,001A006897,New Business,Product-led (PQL),005A0001,2024-11-08,2025-02-07,2 - Qualification,Omitted,54000.00,EUR,0,0,,,ws_018410,Send proposal,2025-01-17
006O0000516,Miramark - New Business,001A007983,New Business,Product-led (PQL),005A0003,2024-11-08,2024-12-27,Closed Lost,,7300.00,USD,1,0,Competitor - Zapier,,ws_023169,,2025-01-20
006O0000517,Valiware - New Business,001A007267,New Business,Marketing (MQL),005A0012,2024-11-08,2025-01-20,Closed Lost,Omitted,8800.00,USD,1,0,Missing feature / integration,,,,2025-01-20
006O0000518,Junogrid - New Business,001A004938,New Business,Outbound,005A0012,2024-11-08,2024-12-16,Closed Lost,,45700.00,USD,1,0,No decision / status quo,Workato,,,2025-01-17
006O0000519,Evotech - New Business,001A003285,New Business,Product-led (PQL),005A0012,2024-11-09,2025-04-07,Closed Lost,Omitted,123000.00,USD,1,0,Competitor - Zapier,,ws_000673,,2025-04-08
006O0000520,Fjeltech - New Business,001A007815,New Business,Product-led (PQL),005A0011,2024-11-09,2024-12-21,Closed Won,,15500.00,EUR,1,1,,,ws_004773,,2025-01-22
006O0000521,Fjelworks - New Business,001A003992,New Business,Product-led (PQL),005A0000,2024-11-09,2024-12-20,Closed Lost,,62300.00,EUR,1,0,Price / budget,Power Automate,ws_012932,,2025-01-18
006O0000522,Vexvik - New Business,001A000805,New Business,Inbound,005A0024,2024-11-09,2024-12-17,Closed Lost,,12200.00,EUR,1,0,Missing feature / integration,,ws_013677,,2025-01-17
006O0000523,Sellawave - New Business,001A006165,New Business,Marketing (MQL),005A0012,2024-11-09,2024-12-28,Closed Lost,,10500.00,USD,1,0,Timing,Custom scripts,,,2025-01-15
006O0000524,Lyraworks - New Business,001A003099,New Business,Product-led (PQL),005A0000,2024-11-13,2025-01-04,Closed Won,,155100.00,EUR,1,1,,,ws_002791,,2025-01-19
006O0000525,Straline - New Business,001A000163,New Business,Product-led (PQL),005A0001,2024-11-13,2025-05-01,Closed Lost,Omitted,39400.00,EUR,1,0,Chose self-hosted Community edition,Tray.io,ws_022659,,2025-05-08
006O0000526,Sellavik - New Business,001A002021,New Business,Product-led (PQL),005A0002,2024-11-13,2024-12-04,Closed Lost,,41100.00,EUR,1,0,Chose self-hosted Community edition,,ws_000703,,2025-01-17
006O0000527,Cobalworks - New Business,001A003152,New Business,Product-led (PQL),005A0011,2024-11-13,2025-02-21,Closed Won,Closed,38800.00,EUR,1,1,,,ws_009953,,2025-02-26
006O0000528,Kestgrid - New Business,001A003347,New Business,Product-led (PQL),005A0012,2024-11-14,2025-01-03,Closed Won,,15500.00,USD,1,1,,,ws_017119,,2025-01-20
006O0000529,Ternpath - New Business,001A002601,New Business,,005A0012,2024-11-14,2025-01-06,Closed Lost,,7800.00,USD,1,0,Unresponsive,,ws_023174,,2025-01-16
006O0000530,Wendvik - New Business,001A000594,New Business,Marketing (MQL),005A0001,2024-11-15,2024-12-21,Closed Lost,,15300.00,EUR,1,0,Chose self-hosted Community edition,,,,2025-01-23
006O0000531,Zephbridge - New Business,001A004325,New Business,Product-led (PQL),005A0006,2024-11-16,2025-01-08,Closed Won,,43600.00,EUR,1,1,,Zapier,ws_005342,,2025-01-21
006O0000532,Ivennet - New Business,001A001943,New Business,Product-led (PQL),005A0000,2024-11-16,2025-02-19,Closed Lost,Omitted,116400.00,EUR,1,0,Security / compliance review,,ws_015223,,2025-02-25
006O0000533,Xenofield - New Business,001A006810,New Business,Product-led (PQL),005A0001,2024-11-17,2025-01-20,Closed Lost,Omitted,28600.00,EUR,1,0,Competitor - Power Automate,Zapier,ws_003351,,2025-01-20
006O0000534,Deltaflow - New Business,001A008377,New Business,Product-led (PQL),005A0012,2024-11-17,2025-06-05,Closed Lost,Omitted,103700.00,USD,1,0,Competitor - Workato,,ws_004126,,2025-06-12
006O0000535,Solvbridge - New Business,001A000283,New Business,Product-led (PQL),005A0004,2024-11-17,2025-01-26,Closed Lost,Omitted,25300.00,GBP,1,0,Competitor - Zapier,Zapier,ws_013481,,2025-02-04
006O0000536,Ciratech - New Business,001A003727,New Business,,005A0005,2024-11-17,2024-11-29,Closed Lost,,10300.00,GBP,1,0,No decision / status quo,,,,2025-01-16
006O0000537,Astertech - New Business,001A006396,New Business,Product-led (PQL),005A0012,2024-11-18,2025-09-25,Closed Lost,Omitted,23800.00,USD,1,0,Competitor - Workato,Workato,ws_014193,,2025-10-02
006O0000538,Fjelgrid - New Business,001A004620,New Business,Product-led (PQL),005A0004,2024-11-18,2025-01-08,Closed Won,,15400.00,GBP,1,1,,,ws_002859,,2025-01-24
006O0000539,Cirabridge - New Business,001A008514,New Business,Marketing (MQL),005A0006,2024-11-18,2025-02-10,Closed Lost,Omitted,99400.00,EUR,1,0,Timing,,,,2025-02-11
006O0000540,Valiwave - New Business,001A000189,New Business,Marketing (MQL),005A0005,2024-11-18,2025-01-10,Closed Lost,,17800.00,GBP,1,0,Competitor - Zapier,,,,2025-01-24
006O0000541,Umbracore - New Business,001A005956,New Business,Marketing (MQL),005A0007,2024-11-18,2025-01-06,Closed Lost,,228100.00,EUR,1,0,No decision / status quo,Custom scripts,,,2025-01-22
006O0000542,Nordnet - New Business,001A005227,New Business,Inbound,005A0002,2024-11-19,2024-12-28,Closed Lost,,16900.00,EUR,1,0,Chose self-hosted Community edition,,ws_006943,,2025-01-15
006O0000543,Junoworks - New Business,001A001116,New Business,Marketing (MQL),005A0002,2024-11-19,2024-12-24,Closed Lost,,8900.00,EUR,1,0,Champion left,,,,2025-01-24
006O0000544,Stratech - New Business,001A001090,New Business,Outbound,005A0003,2024-11-20,2025-07-27,Closed Lost,Omitted,,GBP,1,0,Timing,Power Automate,,,2025-07-31
006O0000545,Wendmark - New Business,001A002786,New Business,Product-led (PQL),005A0012,2024-11-21,2024-12-21,Closed Won,,25800.00,USD,1,1,,Custom scripts,ws_012240,,2025-01-20
006O0000546,Halodata - New Business,001A002922,New Business,Product-led (PQL),005A0000,2024-11-21,2025-05-30,Closed Lost,Omitted,150200.00,EUR,1,0,Chose self-hosted Community edition,,ws_017515,,2025-06-02
006O0000547,Asterlogic - New Business,001A001446,New Business,Product-led (PQL),005A0002,2024-11-22,2024-12-28,Closed Won,,20000.00,USD,1,1,,Power Automate,ws_020724,,2025-01-23
006O0000548,Wendsys - New Business,001A003515,New Business,Inbound,005A0012,2024-11-22,2024-12-12,Closed Lost,,48000.00,USD,1,0,Competitor - Make,,ws_006065,,2025-01-15
006O0000549,Korasys - New Business,001A006808,New Business,Inbound,005A0011,2024-11-22,2025-02-01,Closed Lost,Omitted,9600.00,EUR,1,0,Chose self-hosted Community edition,Custom scripts,ws_009354,,2025-02-03
006O0000550,Halonet - New Business,001A005968,New Business,Marketing (MQL),005A0012,2024-11-22,2025-02-16,Closed Lost,Omitted,58300.00,USD,1,0,Competitor - Make,,,,2025-02-26
006O0000551,Lyraflow - New Business,001A007306,New Business,Product-led (PQL),005A0024,2024-11-23,2025-03-03,Closed Lost,Omitted,5500.00,EUR,1,0,Competitor - Workato,Custom scripts,ws_013385,,2025-03-09
006O0000552,Mosapoint - New Business,001A003284,New Business,Inbound,005A0000,2024-11-23,2025-03-06,Closed Lost,Omitted,38000.00,EUR,1,0,Chose self-hosted Community edition,Make,ws_000502,,2025-03-12
006O0000553,Ciralogic - New Business,001A001833,New Business,Inbound,005A0002,2024-11-23,2025-03-25,Closed Lost,Omitted,62900.00,EUR,1,0,Timing,Custom scripts,ws_014524,,2025-03-27
