month,account_id,arr_eur,new_arr_eur,expansion_arr_eur,contraction_arr_eur,churned_arr_eur,usage_overage_revenue_eur,total_executions
2025-10-01,001A002718,43800.00,0.00,0.00,0.00,0.00,0.00,4125
2025-11-01,001A002718,43800.00,0.00,0.00,0.00,0.00,0.00,4564
2025-12-01,001A002718,43800.00,0.00,0.00,0.00,0.00,0.00,8389
2026-01-01,001A002718,43800.00,0.00,0.00,0.00,0.00,0.00,4244
2026-02-01,001A002718,46600.00,0.00,2800.00,0.00,0.00,0.00,6392
2026-03-01,001A002718,46600.00,0.00,0.00,0.00,0.00,0.00,4743
2026-04-01,001A002718,46600.00,0.00,0.00,0.00,0.00,0.00,8470
2026-05-01,001A002718,46600.00,0.00,0.00,0.00,0.00,0.00,8863
2026-06-01,001A002718,46600.00,0.00,0.00,0.00,0.00,0.00,5812
2026-07-01,001A002718,46600.00,0.00,0.00,0.00,0.00,0.00,6651
2026-08-01,001A002718,0.00,0.00,0.00,0.00,-46600.00,0.00,7201
2025-05-01,001A002725,13616.00,13616.00,0.00,0.00,0.00,0.00,7201
2025-06-01,001A002725,13616.00,0.00,0.00,0.00,0.00,0.00,8501
2025-07-01,001A002725,13616.00,0.00,0.00,0.00,0.00,0.00,7596
2025-08-01,001A002725,13616.00,0.00,0.00,0.00,0.00,0.00,7466
2025-09-01,001A002725,13616.00,0.00,0.00,0.00,0.00,0.00,12184
2025-10-01,001A002725,25576.00,0.00,11960.00,0.00,0.00,0.00,14034
2025-11-01,001A002725,25576.00,0.00,0.00,0.00,0.00,0.00,12358
2025-12-01,001A002725,25576.00,0.00,0.00,0.00,0.00,0.00,17639
2026-01-01,001A002725,25576.00,0.00,0.00,0.00,0.00,0.00,13998
2026-02-01,001A002725,25576.00,0.00,0.00,0.00,0.00,0.00,13073
2026-03-01,001A002725,25576.00,0.00,0.00,0.00,0.00,0.00,26449
2026-04-01,001A002725,25576.00,0.00,0.00,0.00,0.00,0.00,33350
2026-05-01,001A002725,25576.00,0.00,0.00,0.00,0.00,0.00,41853
2026-06-01,001A002725,33304.00,0.00,7728.00,0.00,0.00,0.00,35430
2026-07-01,001A002725,33304.00,0.00,0.00,0.00,0.00,0.00,50801
2026-08-01,001A002725,33304.00,0.00,0.00,0.00,0.00,0.00,29247
2026-09-01,001A002725,33304.00,0.00,0.00,0.00,0.00,0.00,71262
2024-07-01,001A002727,11900.00,11900.00,0.00,0.00,0.00,0.00,1607
2024-08-01,001A002727,11900.00,0.00,0.00,0.00,0.00,0.00,5121
2024-09-01,001A002727,11900.00,0.00,0.00,0.00,0.00,0.00,4654
2024-10-01,001A002727,11900.00,0.00,0.00,0.00,0.00,0.00,4995
2024-11-01,001A002727,11900.00,0.00,0.00,0.00,0.00,0.00,5572
2024-12-01,001A002727,11900.00,0.00,0.00,0.00,0.00,0.00,6520
2025-01-01,001A002727,16100.00,0.00,4200.00,0.00,0.00,0.00,6557
2025-02-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,10535
2025-03-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,8660
2025-04-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,300
2025-05-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,1309
2025-06-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,956
2025-07-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,2531
2025-08-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,1397
2025-09-01,001A002727,16100.00,0.00,0.00,0.00,0.00,0.00,3059
2025-10-01,001A002727,19100.00,0.00,3000.00,0.00,0.00,0.00,1728
2025-11-01,001A002727,19100.00,0.00,0.00,0.00,0.00,0.00,1985
2025-12-01,001A002727,19100.00,0.00,0.00,0.00,0.00,0.00,1632
2026-01-01,001A002727,19100.00,0.00,0.00,0.00,0.00,0.00,2578
2026-02-01,001A002727,19100.00,0.00,0.00,0.00,0.00,0.00,3876
2026-03-01,001A002727,19100.00,0.00,0.00,0.00,0.00,0.00,5799
2026-04-01,001A002727,19100.00,0.00,0.00,0.00,0.00,0.00,6056
2026-05-01,001A002727,30100.00,0.00,11000.00,0.00,0.00,0.00,6357
2026-06-01,001A002727,30100.00,0.00,0.00,0.00,0.00,0.00,6464
2026-07-01,001A002727,30100.00,0.00,0.00,0.00,0.00,0.00,4690
2026-08-01,001A002727,30100.00,0.00,0.00,0.00,0.00,0.00,5561
2026-09-01,001A002727,30100.00,0.00,0.00,0.00,0.00,0.00,7500
2024-10-01,001A002729,70748.00,70748.00,0.00,0.00,0.00,0.00,4907
2024-11-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,6310
2024-12-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,10717
2025-01-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,7982
2025-02-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,12662
2025-03-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,10340
2025-04-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,13133
2025-05-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,11961
2025-06-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,16531
2025-07-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,21306
2025-08-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,21795
2025-09-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,16128
2025-10-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,23773
2025-11-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,29755
2025-12-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,27258
2026-01-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,28925
2026-02-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,41276
2026-03-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,57966
2026-04-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,48078
2026-05-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,51332
2026-06-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,80567
2026-07-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,74927
2026-08-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,79498
2026-09-01,001A002729,70748.00,0.00,0.00,0.00,0.00,0.00,91056
2026-04-01,001A002738,30176.00,30176.00,0.00,0.00,0.00,0.00,8528
2026-05-01,001A002738,30176.00,0.00,0.00,0.00,0.00,0.00,7341
2026-06-01,001A002738,30176.00,0.00,0.00,0.00,0.00,0.00,20577
2026-07-01,001A002738,30176.00,0.00,0.00,0.00,0.00,0.00,9269
2026-08-01,001A002738,30176.00,0.00,0.00,0.00,0.00,0.00,8604
2026-09-01,001A002738,30176.00,0.00,0.00,0.00,0.00,0.00,19002
2025-02-01,001A002742,27500.00,27500.00,0.00,0.00,0.00,0.00,28377
2025-03-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,353
2025-04-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,1811
2025-05-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,2289
2025-06-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,3684
2025-07-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,5198
2025-08-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,2967
2025-09-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,3918
2025-10-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,5948
2025-11-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,8148
2025-12-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,6301
2026-01-01,001A002742,27500.00,0.00,0.00,0.00,0.00,0.00,8667
2026-02-01,001A002742,31600.00,0.00,4100.00,0.00,0.00,0.00,8362
2026-03-01,001A002742,31600.00,0.00,0.00,0.00,0.00,0.00,13037
2026-04-01,001A002742,31600.00,0.00,0.00,0.00,0.00,0.00,13231
2026-05-01,001A002742,31600.00,0.00,0.00,0.00,0.00,0.00,13256
2026-06-01,001A002742,31600.00,0.00,0.00,0.00,0.00,0.00,14646
2026-07-01,001A002742,31600.00,0.00,0.00,0.00,0.00,0.00,15921
2026-08-01,001A002742,31600.00,0.00,0.00,0.00,0.00,0.00,15393
2026-09-01,001A002742,31600.00,0.00,0.00,0.00,0.00,0.00,17371
2026-07-01,001A002760,44436.00,44436.00,0.00,0.00,0.00,0.00,22192
2026-08-01,001A002760,44436.00,0.00,0.00,0.00,0.00,0.00,22668
2026-09-01,001A002760,44436.00,0.00,0.00,0.00,0.00,0.00,26211
2026-08-01,001A002766,16000.00,16000.00,0.00,0.00,0.00,0.00,3884
2026-09-01,001A002766,16000.00,0.00,0.00,0.00,0.00,0.00,2436
2026-09-01,001A002770,54300.00,54300.00,0.00,0.00,0.00,0.00,0
2025-01-01,001A002786,23736.00,23736.00,0.00,0.00,0.00,0.00,13901
2025-02-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,8313
2025-03-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,11590
2025-04-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,26228
2025-05-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,21073
2025-06-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,16506
2025-07-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,20166
2025-08-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,20930
2025-09-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,20014
2025-10-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,21961
2025-11-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,13800
2025-12-01,001A002786,23736.00,0.00,0.00,0.00,0.00,0.00,16615
2026-01-01,001A002786,0.00,0.00,0.00,0.00,-23736.00,0.00,20535
2024-08-01,001A002791,43900.00,43900.00,0.00,0.00,0.00,0.00,631
2024-09-01,001A002791,43900.00,0.00,0.00,0.00,0.00,0.00,599
2024-10-01,001A002791,43900.00,0.00,0.00,0.00,0.00,0.00,433
2024-11-01,001A002791,43900.00,0.00,0.00,0.00,0.00,0.00,387
2024-12-01,001A002791,43900.00,0.00,0.00,0.00,0.00,0.00,468
2025-01-01,001A002791,46600.00,0.00,2700.00,0.00,0.00,0.00,464
2025-02-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,356
2025-03-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,434
2025-04-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,460
2025-05-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,554
2025-06-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,396
2025-07-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,217
2025-08-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,469
2025-09-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,261
2025-10-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,268
2025-11-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,385
2025-12-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,219
2026-01-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,209
2026-02-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,307
2026-03-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,287
2026-04-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,335
2026-05-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,182
2026-06-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,777
2026-07-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,1693
2026-08-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,1511
2026-09-01,001A002791,46600.00,0.00,0.00,0.00,0.00,0.00,2826
2026-09-01,001A002798,39100.00,39100.00,0.00,0.00,0.00,0.00,11067
2025-07-01,001A002799,358892.00,358892.00,0.00,0.00,0.00,0.00,61769
2025-08-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,47476
2025-09-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,51238
2025-10-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,82388
2025-11-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,73622
2025-12-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,91516
2026-01-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,113256
2026-02-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,122508
2026-03-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,125324
2026-04-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,135296
2026-05-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,156936
2026-06-01,001A002799,358892.00,0.00,0.00,0.00,0.00,0.00,201329
2026-07-01,001A002799,299692.00,0.00,0.00,-59200.00,0.00,0.00,299633
2026-08-01,001A002799,299692.00,0.00,0.00,0.00,0.00,0.00,264051
2026-09-01,001A002799,299692.00,0.00,0.00,0.00,0.00,0.00,342794
2024-07-01,001A002808,23000.00,23000.00,0.00,0.00,0.00,0.00,1178
2024-08-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,737
2024-09-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,1304
2024-10-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,1606
2024-11-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,2227
2024-12-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,670
2025-01-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,481
2025-02-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,498
2025-03-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,545
2025-04-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,823
2025-05-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,440
2025-06-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,404
2025-07-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,383
2025-08-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,396
2025-09-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,865
2025-10-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,1959
2025-11-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,3832
2025-12-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,6162
2026-01-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,6317
2026-02-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,5996
2026-03-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,6927
2026-04-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,8466
2026-05-01,001A002808,23000.00,0.00,0.00,0.00,0.00,0.00,8423
2026-06-01,001A002808,35000.00,0.00,12000.00,0.00,0.00,0.00,8417
2026-07-01,001A002808,35000.00,0.00,0.00,0.00,0.00,0.00,6663
2026-08-01,001A002808,35000.00,0.00,0.00,0.00,0.00,0.00,5516
2026-09-01,001A002808,35000.00,0.00,0.00,0.00,0.00,0.00,7659
2026-06-01,001A002809,20200.00,20200.00,0.00,0.00,0.00,0.00,0
2026-07-01,001A002809,20200.00,0.00,0.00,0.00,0.00,0.00,0
2026-08-01,001A002809,20200.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A002809,20200.00,0.00,0.00,0.00,0.00,0.00,141
2025-06-01,001A002813,12700.00,12700.00,0.00,0.00,0.00,0.00,9233
2025-07-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,13356
2025-08-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,26922
2025-09-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,21907
2025-10-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,11558
2025-11-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,15685
2025-12-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,20743
2026-01-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,40655
2026-02-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,33807
2026-03-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,52788
2026-04-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,38478
2026-05-01,001A002813,12700.00,0.00,0.00,0.00,0.00,0.00,37736
2026-06-01,001A002813,11300.00,0.00,0.00,-1400.00,0.00,0.00,49487
2026-07-01,001A002813,11300.00,0.00,0.00,0.00,0.00,0.00,44553
2026-08-01,001A002813,11300.00,0.00,0.00,0.00,0.00,0.00,41415
2026-09-01,001A002813,11300.00,0.00,0.00,0.00,0.00,0.00,29882
2025-02-01,001A002827,34281.00,34281.00,0.00,0.00,0.00,0.00,23097
2025-03-01,001A002827,34281.00,0.00,0.00,0.00,0.00,0.00,39187
2025-04-01,001A002827,34281.00,0.00,0.00,0.00,0.00,0.00,25805
2025-05-01,001A002827,34281.00,0.00,0.00,0.00,0.00,0.00,31964
2025-06-01,001A002827,34281.00,0.00,0.00,0.00,0.00,0.00,21139
2025-07-01,001A002827,34281.00,0.00,0.00,0.00,0.00,0.00,24655
2025-08-01,001A002827,34281.00,0.00,0.00,0.00,0.00,0.00,35151
2025-09-01,001A002827,34281.00,0.00,0.00,0.00,0.00,0.00,25215
2025-10-01,001A002827,40599.00,0.00,6318.00,0.00,0.00,0.00,34848
2025-11-01,001A002827,40599.00,0.00,0.00,0.00,0.00,0.00,35332
2025-12-01,001A002827,40599.00,0.00,0.00,0.00,0.00,0.00,38433
2026-01-01,001A002827,40599.00,0.00,0.00,0.00,0.00,0.00,53225
2026-02-01,001A002827,31599.00,0.00,0.00,-9000.00,0.00,0.00,55420
2026-03-01,001A002827,31599.00,0.00,0.00,0.00,0.00,0.00,62352
2026-04-01,001A002827,31599.00,0.00,0.00,0.00,0.00,0.00,83258
2026-05-01,001A002827,34407.00,0.00,2808.00,0.00,0.00,0.00,75032
2026-06-01,001A002827,34407.00,0.00,0.00,0.00,0.00,0.00,124768
2026-07-01,001A002827,34407.00,0.00,0.00,0.00,0.00,0.00,43296
2026-08-01,001A002827,34407.00,0.00,0.00,0.00,0.00,0.00,42939
2026-09-01,001A002827,34407.00,0.00,0.00,0.00,0.00,0.00,93459
2025-12-01,001A002855,21804.00,21804.00,0.00,0.00,0.00,0.00,1494
2026-01-01,001A002855,21804.00,0.00,0.00,0.00,0.00,0.00,2580
2026-02-01,001A002855,21804.00,0.00,0.00,0.00,0.00,0.00,2421
2026-03-01,001A002855,21804.00,0.00,0.00,0.00,0.00,0.00,2058
2026-04-01,001A002855,21804.00,0.00,0.00,0.00,0.00,0.00,5260
2026-05-01,001A002855,21804.00,0.00,0.00,0.00,0.00,0.00,2730
2026-06-01,001A002855,21804.00,0.00,0.00,0.00,0.00,0.00,4958
2026-07-01,001A002855,36616.00,0.00,14812.00,0.00,0.00,0.00,5110
2026-08-01,001A002855,36616.00,0.00,0.00,0.00,0.00,0.00,5062
2026-09-01,001A002855,36616.00,0.00,0.00,0.00,0.00,0.00,6097
2026-09-01,001A002890,6600.00,6600.00,0.00,0.00,0.00,0.00,13383
2026-01-01,001A002901,18768.00,18768.00,0.00,0.00,0.00,0.00,3838
2026-02-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,4758
2026-03-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,4095
2026-04-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,5564
2026-05-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,5040
2026-06-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,5905
2026-07-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,5116
2026-08-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,6070
2026-09-01,001A002901,18768.00,0.00,0.00,0.00,0.00,0.00,6303
2026-02-01,001A002907,13300.00,13300.00,0.00,0.00,0.00,0.00,6186
2026-03-01,001A002907,13300.00,0.00,0.00,0.00,0.00,0.00,13314
2026-04-01,001A002907,13300.00,0.00,0.00,0.00,0.00,0.00,4825
2026-05-01,001A002907,13300.00,0.00,0.00,0.00,0.00,0.00,5692
2026-06-01,001A002907,13300.00,0.00,0.00,0.00,0.00,0.00,4219
2026-07-01,001A002907,13300.00,0.00,0.00,0.00,0.00,0.00,5070
2026-08-01,001A002907,13300.00,0.00,0.00,0.00,0.00,0.00,5738
2026-09-01,001A002907,13300.00,0.00,0.00,0.00,0.00,0.00,5679
2025-06-01,001A002910,11132.00,11132.00,0.00,0.00,0.00,0.00,4409
2025-07-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,2466
2025-08-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,3513
2025-09-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,2217
2025-10-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,3175
2025-11-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,2979
2025-12-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,5299
2026-01-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,4540
2026-02-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,5290
2026-03-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,4723
2026-04-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,5402
2026-05-01,001A002910,11132.00,0.00,0.00,0.00,0.00,0.00,8728
2026-06-01,001A002910,13832.00,0.00,2700.00,0.00,0.00,0.00,3843
2026-07-01,001A002910,20548.00,0.00,6716.00,0.00,0.00,0.00,10283
2026-08-01,001A002910,20548.00,0.00,0.00,0.00,0.00,0.00,6699
2026-09-01,001A002910,20548.00,0.00,0.00,0.00,0.00,0.00,14420
2025-11-01,001A002911,20200.00,20200.00,0.00,0.00,0.00,0.00,52141
2025-12-01,001A002911,20200.00,0.00,0.00,0.00,0.00,0.00,49163
2026-01-01,001A002911,20200.00,0.00,0.00,0.00,0.00,0.00,78309
2026-02-01,001A002911,20200.00,0.00,0.00,0.00,0.00,0.00,85483
2026-03-01,001A002911,20200.00,0.00,0.00,0.00,0.00,115.40,129849
2026-04-01,001A002911,20200.00,0.00,0.00,0.00,0.00,0.00,76608
2026-05-01,001A002911,20200.00,0.00,0.00,0.00,0.00,0.00,85562
2026-06-01,001A002911,20200.00,0.00,0.00,0.00,0.00,0.94,101236
2026-07-01,001A002911,20200.00,0.00,0.00,0.00,0.00,68.16,118039
2026-08-01,001A002911,20200.00,0.00,0.00,0.00,0.00,0.00,95929
2026-09-01,001A002911,20200.00,0.00,0.00,0.00,0.00,374.55,194637
2026-05-01,001A002927,43148.00,43148.00,0.00,0.00,0.00,0.00,9378
2026-06-01,001A002927,43148.00,0.00,0.00,0.00,0.00,0.00,8132
2026-07-01,001A002927,43148.00,0.00,0.00,0.00,0.00,0.00,13219
2026-08-01,001A002927,43148.00,0.00,0.00,0.00,0.00,0.00,12897
2026-09-01,001A002927,43148.00,0.00,0.00,0.00,0.00,0.00,17823
2026-08-01,001A002932,14352.00,14352.00,0.00,0.00,0.00,0.00,7384
2026-09-01,001A002932,14352.00,0.00,0.00,0.00,0.00,0.00,10868
2025-10-01,001A002936,5900.00,5900.00,0.00,0.00,0.00,0.00,3931
2025-11-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,3353
2025-12-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,6546
2026-01-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,4151
2026-02-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,9016
2026-03-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,6710
2026-04-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,7410
2026-05-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,7979
2026-06-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,10079
2026-07-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,5112
2026-08-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,4581
2026-09-01,001A002936,5900.00,0.00,0.00,0.00,0.00,0.00,8195
2026-08-01,001A002939,23000.00,23000.00,0.00,0.00,0.00,0.00,13300
2026-09-01,001A002939,23000.00,0.00,0.00,0.00,0.00,0.00,16691
2024-08-01,001A002943,20300.00,20300.00,0.00,0.00,0.00,0.00,394
2024-09-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,780
2024-10-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,894
2024-11-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,567
2024-12-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,1683
2025-01-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,1148
2025-02-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,682
2025-03-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,733
2025-04-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,873
2025-05-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,1177
2025-06-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,1464
2025-07-01,001A002943,20300.00,0.00,0.00,0.00,0.00,0.00,1053
2025-08-01,001A002943,18200.00,0.00,0.00,-2100.00,0.00,0.00,952
2025-09-01,001A002943,18200.00,0.00,0.00,0.00,0.00,0.00,1718
2025-10-01,001A002943,18200.00,0.00,0.00,0.00,0.00,0.00,1634
2025-11-01,001A002943,18200.00,0.00,0.00,0.00,0.00,0.00,2899
2025-12-01,001A002943,18200.00,0.00,0.00,0.00,0.00,0.00,2872
2026-01-01,001A002943,18200.00,0.00,0.00,0.00,0.00,0.00,3831
2026-02-01,001A002943,18200.00,0.00,0.00,0.00,0.00,0.00,4714
2026-03-01,001A002943,18200.00,0.00,0.00,0.00,0.00,0.00,5198
2026-04-01,001A002943,23600.00,0.00,5400.00,0.00,0.00,0.00,5140
2026-05-01,001A002943,23600.00,0.00,0.00,0.00,0.00,0.00,5353
2026-06-01,001A002943,23600.00,0.00,0.00,0.00,0.00,0.00,4475
2026-07-01,001A002943,23600.00,0.00,0.00,0.00,0.00,0.00,5271
2026-08-01,001A002943,0.00,0.00,0.00,0.00,-23600.00,0.00,4577
2026-07-01,001A002954,5800.00,5800.00,0.00,0.00,0.00,0.00,15902
2026-08-01,001A002954,5800.00,0.00,0.00,0.00,0.00,0.00,13514
2026-09-01,001A002954,5800.00,0.00,0.00,0.00,0.00,0.00,10473
2026-01-01,001A002986,10600.00,10600.00,0.00,0.00,0.00,0.00,3560
2026-02-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,3703
2026-03-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,5838
2026-04-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,6112
2026-05-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,4900
2026-06-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,6546
2026-07-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,7033
2026-08-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,5149
2026-09-01,001A002986,10600.00,0.00,0.00,0.00,0.00,0.00,6569
2025-06-01,001A003027,41400.00,41400.00,0.00,0.00,0.00,0.00,2494
2025-07-01,001A003027,41400.00,0.00,0.00,0.00,0.00,0.00,2376
