month,workspace_id,plan,executions,active_workflows,active_users,ai_node_executions,distinct_integrations_used,failed_execution_rate,self_serve_mrr_eur
2025-05-01,ws_010013,Business (self-hosted),897,17,4,287,5,0.0352,0.00
2025-05-01,ws_010020,Community (free),611,13,1,164,3,0.0351,0.00
2025-05-01,ws_010022,Starter,382,12,4,130,3,0.1198,24.00
2025-05-01,ws_010024,Starter,885,14,3,327,5,0.0338,24.00
2025-05-01,ws_010033,Community (free),285,7,2,81,3,0.0863,0.00
2025-05-01,ws_010036,Starter,279,8,3,75,3,0.0485,24.00
2025-05-01,ws_010039,Enterprise,10030,44,6,3563,6,0.0187,0.00
2025-05-01,ws_010040,Community (free),986,17,3,210,4,0.0606,0.00
2025-05-01,ws_010041,Starter,378,13,1,71,2,0.0555,24.00
2025-05-01,ws_010055,Starter,241,10,1,56,3,0.0352,24.00
2025-05-01,ws_010057,Starter,485,12,2,119,4,0.0507,24.00
2025-05-01,ws_010059,Starter,676,13,4,103,4,0.0989,24.00
2025-05-01,ws_010087,Business (self-hosted),551,13,3,179,3,0.0256,0.00
2025-05-01,ws_010089,Enterprise,12234,49,2,3882,7,0.0336,0.00
2025-05-01,ws_010091,Starter,67,8,1,18,1,0.0814,24.00
2025-05-01,ws_010093,Community (free),1109,17,1,239,3,0.0499,0.00
2025-05-01,ws_010101,Enterprise,1274,19,1,254,4,0.1168,0.00
2025-05-01,ws_010104,Starter,50,4,3,8,2,0.0709,24.00
2025-05-01,ws_010121,Starter,975,18,5,386,3,0.0389,24.00
2025-05-01,ws_010123,Starter,596,15,2,138,4,0.0817,24.00
2025-05-01,ws_010124,Enterprise,7534,39,2,3799,8,0.0511,0.00
2025-05-01,ws_010128,Starter,454,10,4,113,3,0.0151,24.00
2025-05-01,ws_010130,Business (self-hosted),456,12,2,106,3,0.0063,0.00
2025-05-01,ws_010142,Community (free),,,,,,,0.00
2025-05-01,ws_010149,Starter,839,16,4,306,3,0.0079,24.00
2025-05-01,ws_010157,Starter,312,11,2,79,2,0.0790,24.00
2025-05-01,ws_010158,Community (free),,,,,,,0.00
2025-05-01,ws_010161,Community (free),7868,37,9,2820,5,0.0527,0.00
2025-05-01,ws_010163,Business (self-hosted),497,10,3,119,2,0.0336,0.00
2025-05-01,ws_010168,Community (free),,,,,,,0.00
2025-05-01,ws_010176,Community (free),3334,28,4,1460,5,0.0564,0.00
2025-05-01,ws_010179,Starter,1104,16,3,327,6,0.0331,24.00
2025-05-01,ws_010181,Community (free),230,9,1,37,2,0.0404,0.00
2025-05-01,ws_010185,Community (free),4348,30,1,1586,6,0.0225,0.00
2025-05-01,ws_010186,Community (free),,,,,,,0.00
2025-05-01,ws_010197,Community (free),429,11,2,76,2,0.0536,0.00
2025-05-01,ws_010198,Starter,2296,23,1,820,6,0.0500,24.00
2025-05-01,ws_010199,Community (free),2474,23,4,727,5,0.0325,0.00
2025-05-01,ws_010201,Community (free),,,,,,,0.00
2025-05-01,ws_010204,Starter,1146,20,2,342,7,0.0063,24.00
2025-05-01,ws_010213,Business,14848,51,5,6380,7,0.0749,800.00
2025-05-01,ws_010218,Business (self-hosted),4425,30,4,847,6,0.0502,0.00
2025-05-01,ws_010219,Enterprise,2061,23,4,952,3,0.0454,0.00
2025-05-01,ws_010228,Starter,32,4,2,5,1,0.0935,24.00
2025-05-01,ws_010230,Starter,309,9,5,77,1,0.0509,24.00
2025-05-01,ws_010235,Starter,845,13,3,227,6,0.0177,24.00
2025-05-01,ws_010241,Starter,414,13,2,46,1,0.0329,24.00
2025-05-01,ws_010244,Pro,5525,33,5,1328,6,0.0832,60.00
2025-05-01,ws_010249,Community (free),,,,,,,0.00
2025-05-01,ws_010251,Enterprise,,,,,,,0.00
2025-05-01,ws_010252,Starter,307,11,3,76,4,0.0842,24.00
2025-05-01,ws_010253,Community (free),2930,25,1,869,5,0.0289,0.00
2025-05-01,ws_010271,Starter,233,7,3,35,2,0.0815,24.00
2025-05-01,ws_010272,Enterprise,47950,84,5,16472,9,0.0056,0.00
2025-05-01,ws_010279,Starter,730,17,9,217,5,0.0382,24.00
2025-05-01,ws_010280,Business (self-hosted),1828,20,2,368,4,0.0337,0.00
2025-05-01,ws_010283,Community (free),,,,,,,0.00
2025-05-01,ws_010291,Business (self-hosted),2017,22,2,409,5,0.0220,0.00
2025-05-01,ws_010297,Community (free),668,13,4,106,5,0.0101,0.00
2025-05-01,ws_010301,Enterprise,1381,20,3,498,5,0.0287,0.00
2025-05-01,ws_010303,Starter,354,13,3,93,1,0.0154,24.00
2025-05-01,ws_010309,Community (free),,,,,,,0.00
2025-05-01,ws_010314,Community (free),11302,47,2,5571,6,0.1013,0.00
2025-05-01,ws_010320,Community (free),1336,17,2,421,5,0.0522,0.00
2025-05-01,ws_010323,Starter,1635,22,2,454,4,0.0174,24.00
2025-05-01,ws_010325,Starter,992,16,5,264,4,0.0780,24.00
2025-05-01,ws_010331,Starter,51,5,2,8,1,0.0781,24.00
2025-05-01,ws_010332,Community (free),,,,,,,0.00
2025-05-01,ws_010339,Community (free),2157,20,3,426,3,0.0543,0.00
2025-05-01,ws_010341,Starter,3395,28,1,852,5,0.1029,24.00
2025-05-01,ws_010344,Pro,1995,23,3,414,5,0.0399,60.00
2025-05-01,ws_010347,Starter,2424,25,1,1255,4,0.0675,24.00
2025-05-01,ws_010353,Pro,2589,26,1,668,5,0.1069,60.00
2025-05-01,ws_010360,Community (free),737,16,1,214,3,0.0327,0.00
2025-05-01,ws_010369,Starter,971,16,1,263,4,0.0208,24.00
2025-05-01,ws_010370,Starter,1119,19,1,121,5,0.0666,24.00
2025-05-01,ws_010372,Starter,170,8,2,43,2,0.0438,24.00
2025-05-01,ws_010374,Starter,1189,20,4,263,4,0.0289,24.00
2025-05-01,ws_010375,Enterprise,1199,16,3,387,3,0.0955,0.00
2025-05-01,ws_010376,Business (self-hosted),9021,39,7,2748,6,0.0176,0.00
2025-05-01,ws_010377,Community (free),4525,28,2,1531,6,0.0727,0.00
2025-05-01,ws_010381,Community (free),1137,17,3,265,5,0.1401,0.00
2025-05-01,ws_010383,Enterprise,28079,66,2,11604,7,0.0139,0.00
2025-05-01,ws_010387,Community (free),,,,,,,0.00
2025-05-01,ws_010392,Enterprise,,,,,,,0.00
2025-05-01,ws_010400,Community (free),188,7,2,47,4,0.0039,0.00
2025-05-01,ws_010407,Starter,639,14,4,202,2,0.0931,24.00
2025-05-01,ws_010408,Community (free),1185,19,2,276,6,0.1077,0.00
2025-05-01,ws_010411,Community (free),,,,,,,0.00
2025-05-01,ws_010414,Starter,170,8,1,43,1,0.0178,24.00
2025-05-01,ws_010417,Starter,60,2,4,11,2,0.0122,24.00
2025-05-01,ws_010418,Community (free),461,10,2,101,2,0.0220,0.00
2025-05-01,ws_010423,Community (free),660,14,2,177,3,0.0627,0.00
2025-05-01,ws_010424,Pro,3437,29,1,1025,5,0.0296,60.00
2025-05-01,ws_010434,Community (free),,,,,,,0.00
2025-05-01,ws_010437,Business (self-hosted),3750,28,2,1181,5,0.0244,0.00
2025-05-01,ws_010438,Starter,400,9,1,117,3,0.0456,24.00
2025-05-01,ws_010442,Enterprise,2976,26,6,866,4,0.0007,0.00
2025-05-01,ws_010448,Pro,2677,25,2,677,4,0.0383,60.00
2025-05-01,ws_010449,Starter,1697,21,3,463,4,0.1284,24.00
2025-05-01,ws_010450,Pro,5313,33,2,1693,5,0.0136,60.00
2025-05-01,ws_010451,Starter,149,6,4,29,2,0.0089,24.00
2025-05-01,ws_010453,Pro,6304,34,2,1244,5,0.0354,60.00
2025-05-01,ws_010458,Community (free),,,,,,,0.00
2025-05-01,ws_010460,Community (free),,,,,,,0.00
2025-05-01,ws_010463,Community (free),91,10,2,25,2,0.0597,0.00
2025-05-01,ws_010464,Starter,1238,19,1,365,5,0.0060,24.00
2025-05-01,ws_010467,Business,71566,99,4,27954,11,0.0563,800.00
2025-05-01,ws_010471,Community (free),4233,31,3,1053,5,0.0144,0.00
2025-05-01,ws_010477,Pro,3722,27,2,1018,5,0.0110,60.00
2025-05-01,ws_010478,Pro,4742,32,2,1282,5,0.0262,60.00
2025-05-01,ws_010479,Starter,437,12,2,114,3,0.0845,24.00
2025-05-01,ws_010487,Community (free),,,,,,,0.00
2025-05-01,ws_010488,Starter,685,15,2,197,3,0.0083,24.00
2025-05-01,ws_010500,Pro,4319,30,2,1721,5,0.1152,60.00
2025-05-01,ws_010502,Business (self-hosted),191,7,6,36,2,0.1180,0.00
2025-05-01,ws_010504,Starter,341,12,5,113,1,0.0674,24.00
2025-05-01,ws_010507,Pro,3384,29,2,953,5,0.0670,60.00
2025-05-01,ws_010515,Community (free),1643,22,3,410,5,0.0660,0.00
2025-05-01,ws_010518,Community (free),,,,,,,0.00
2025-05-01,ws_010520,Starter,468,13,1,142,4,0.0396,24.00
2025-05-01,ws_010530,Starter,1809,23,3,412,5,0.0709,24.00
2025-05-01,ws_010534,Community (free),,,,,,,0.00
2025-05-01,ws_010544,Community (free),,,,,,,0.00
2025-05-01,ws_010554,Community (free),422,12,2,143,2,0.0570,0.00
2025-05-01,ws_010556,Starter,1545,20,2,309,3,0.0077,24.00
2025-05-01,ws_010562,Community (free),593,15,3,128,2,0.0453,0.00
2025-05-01,ws_010563,Starter,745,14,1,212,5,0.0574,24.00
2025-05-01,ws_010564,Starter,1347,17,4,363,4,0.0687,24.00
2025-05-01,ws_010566,Starter,505,15,3,97,4,0.0046,24.00
2025-05-01,ws_010573,Pro,5764,34,5,2214,4,0.0509,60.00
2025-05-01,ws_010577,Starter,1478,21,5,425,2,0.0820,24.00
2025-05-01,ws_010582,Business (self-hosted),661,12,1,169,2,0.0372,0.00
2025-05-01,ws_010584,Community (free),413,9,7,152,3,0.1056,0.00
2025-05-01,ws_010587,Community (free),,,,,,,0.00
2025-05-01,ws_010591,Starter,1467,20,3,285,5,0.0229,24.00
2025-05-01,ws_010602,Community (free),677,16,4,229,4,0.0914,0.00
2025-05-01,ws_010604,Starter,2060,22,7,734,4,0.0206,24.00
2025-05-01,ws_010607,Community (free),9255,43,1,4095,8,0.0129,0.00
2025-05-01,ws_010608,Community (free),76,4,3,14,2,0.0593,0.00
2025-05-01,ws_010619,Enterprise,1141,17,5,271,4,0.0069,0.00
2025-05-01,ws_010624,Starter,915,16,4,299,6,0.0456,24.00
2025-05-01,ws_010629,Business (self-hosted),94,5,1,24,5,0.0136,0.00
2025-05-01,ws_010634,Pro,7438,39,4,2621,6,0.0682,60.00
2025-05-01,ws_010635,Starter,2107,24,3,460,4,0.0507,24.00
2025-05-01,ws_010643,Community (free),82,8,2,15,2,0.0604,0.00
2025-05-01,ws_010646,Enterprise,4648,29,6,1247,6,0.0456,0.00
2025-05-01,ws_010651,Pro,2684,26,4,612,7,0.1519,60.00
2025-05-01,ws_010653,Starter,901,14,4,266,3,0.1428,24.00
2025-05-01,ws_010658,Community (free),2053,22,2,620,4,0.1205,0.00
2025-05-01,ws_010659,Community (free),5656,35,2,2143,4,0.0555,0.00
2025-05-01,ws_010661,Pro,2585,23,2,429,5,0.0366,60.00
2025-05-01,ws_010664,Business (self-hosted),1257,18,1,214,4,0.0566,0.00
2025-05-01,ws_010672,Community (free),,,,,,,0.00
2025-05-01,ws_010676,Community (free),270,10,6,64,3,0.0637,0.00
2025-05-01,ws_010684,Community (free),,,,,,,0.00
2025-05-01,ws_010688,Pro,3044,28,1,899,5,0.0094,60.00
2025-05-01,ws_010699,Pro,3034,28,1,1139,9,0.0282,60.00
2025-05-01,ws_010700,Starter,1243,17,1,516,5,0.0369,24.00
2025-05-01,ws_010702,Starter,616,14,2,175,3,0.0187,24.00
2025-05-01,ws_010703,Pro,3262,30,2,1576,7,0.0394,60.00
2025-05-01,ws_010712,Enterprise,1690,22,2,555,4,0.0056,0.00
2025-05-01,ws_010717,Community (free),413,14,2,74,2,0.1089,0.00
2025-05-01,ws_010728,Community (free),,,,,,,0.00
2025-05-01,ws_010735,Community (free),426,11,5,170,2,0.1142,0.00
2025-05-01,ws_010739,Business (self-hosted),695,13,3,199,2,0.0523,0.00
2025-05-01,ws_010758,Business,130553,125,4,56844,9,0.0057,800.00
2025-05-01,ws_010765,Starter,2548,23,2,815,5,0.1026,24.00
2025-05-01,ws_010767,Business,38331,76,3,11436,9,0.0580,800.00
2025-05-01,ws_010768,Community (free),,,,,,,0.00
2025-05-01,ws_010770,Business (self-hosted),600,10,2,171,3,0.0419,0.00
2025-05-01,ws_010775,Business (self-hosted),2663,25,1,572,5,0.0238,0.00
2025-05-01,ws_010776,Business (self-hosted),375,10,4,83,3,0.0612,0.00
2025-05-01,ws_010777,Starter,1522,21,1,474,3,0.0533,24.00
2025-05-01,ws_010781,Starter,2362,24,1,466,5,0.0212,24.00
2025-05-01,ws_010783,Starter,892,14,2,122,4,0.0160,24.00
2025-05-01,ws_010785,Business (self-hosted),1359,18,3,473,4,0.0704,0.00
2025-05-01,ws_010791,Community (free),1025,18,3,188,5,0.0305,0.00
2025-05-01,ws_010793,Community (free),456,12,2,102,2,0.0266,0.00
2025-05-01,ws_010794,Enterprise,,,,,,,0.00
2025-05-01,ws_010797,Starter,115,5,2,36,2,0.0611,24.00
2025-05-01,ws_010802,Community (free),251,9,3,60,2,0.1360,0.00
2025-05-01,ws_010803,Starter,210,10,2,65,2,0.0376,24.00
2025-05-01,ws_010805,Community (free),1181,19,3,341,5,0.0547,0.00
2025-05-01,ws_010809,Community (free),1036,15,3,147,5,0.0110,0.00
2025-05-01,ws_010813,Starter,136,8,2,21,2,0.0286,24.00
2025-05-01,ws_010822,Community (free),2689,24,4,934,6,0.0429,0.00
2025-05-01,ws_010832,Community (free),,,,,,,0.00
2025-05-01,ws_010836,Community (free),1672,20,5,674,2,0.0514,0.00
2025-05-01,ws_010858,Starter,129,6,5,43,3,0.0964,24.00
2025-05-01,ws_010860,Starter,2473,22,1,680,6,0.0557,24.00
2025-05-01,ws_010861,Starter,179,10,4,28,2,0.0369,24.00
2025-05-01,ws_010864,Starter,1957,22,4,283,4,0.0364,24.00
2025-05-01,ws_010866,Community (free),690,14,7,220,3,0.0648,0.00
2025-05-01,ws_010867,Starter,308,10,2,95,3,0.2107,24.00
2025-05-01,ws_010870,Starter,927,17,1,201,3,0.0927,24.00
2025-05-01,ws_010871,Starter,794,17,1,259,2,0.0967,24.00
2025-05-01,ws_010874,Starter,1575,20,4,587,5,0.0365,24.00
2025-05-01,ws_010876,Enterprise,7920,41,1,3174,9,0.0002,0.00
2025-05-01,ws_010877,Starter,278,12,2,58,3,0.0267,24.00
2025-05-01,ws_010885,Enterprise,670,14,2,179,3,0.0212,0.00
2025-05-01,ws_010887,Community (free),,,,,,,0.00
2025-05-01,ws_010890,Business (self-hosted),215,9,1,51,3,0.0259,0.00
2025-05-01,ws_010892,Community (free),1031,17,1,203,5,0.0327,0.00
2025-05-01,ws_010893,Starter,997,17,6,291,5,0.0703,24.00
2025-05-01,ws_010894,Pro,2795,24,4,774,5,0.0662,60.00
2025-05-01,ws_010903,Community (free),,,,,,,0.00
2025-05-01,ws_010905,Starter,468,11,8,136,2,0.1243,24.00
2025-05-01,ws_010906,Community (free),2362,22,1,626,5,0.0299,0.00
2025-05-01,ws_010907,Business (self-hosted),667,14,1,177,3,0.0132,0.00
2025-05-01,ws_010910,Starter,1543,20,3,455,4,0.0103,24.00
2025-05-01,ws_010911,Pro,5134,33,1,1132,6,0.0160,60.00
2025-05-01,ws_010913,Business (self-hosted),1648,19,2,451,3,0.0918,0.00
2025-05-01,ws_010916,Community (free),1654,23,3,502,7,0.0229,0.00
2025-05-01,ws_010922,Starter,2158,21,5,924,4,0.0746,24.00
2025-05-01,ws_010923,Community (free),1353,19,4,337,7,0.0549,0.00
2025-05-01,ws_010924,Starter,758,15,4,160,3,0.0550,24.00
2025-05-01,ws_010933,Starter,209,4,3,65,3,0.0805,24.00
2025-05-01,ws_010934,Pro,1537,21,3,489,6,0.0639,60.00
2025-05-01,ws_010953,Starter,904,15,3,174,4,0.1412,24.00
2025-05-01,ws_010954,Business (self-hosted),1909,21,1,762,5,0.0307,0.00
2025-05-01,ws_010960,Starter,561,11,3,143,2,0.0840,24.00
2025-05-01,ws_010961,Community (free),3601,30,8,1207,4,0.0082,0.00
2025-05-01,ws_010965,Community (free),232,8,2,45,1,0.0161,0.00
2025-05-01,ws_010975,Community (free),9555,39,4,3046,6,0.0925,0.00
2025-05-01,ws_010977,Starter,213,9,1,57,3,0.0417,24.00
2025-05-01,ws_010978,Starter,696,16,2,255,4,0.0093,24.00
2025-05-01,ws_010983,Community (free),281,9,2,50,4,0.0569,0.00
2025-05-01,ws_010985,Starter,140,7,4,33,3,0.0947,24.00
2025-05-01,ws_010986,Community (free),10620,44,1,3372,7,0.0262,0.00
2025-05-01,ws_010990,Starter,1353,18,3,558,3,0.1055,24.00
2025-05-01,ws_010991,Enterprise,3246,27,3,1075,6,0.1380,0.00
2025-05-01,ws_010993,Community (free),1273,17,2,298,3,0.0160,0.00
2025-05-01,ws_010995,Enterprise,1889,21,6,1030,4,0.0231,0.00
2025-05-01,ws_011002,Pro,5668,34,4,2063,5,0.0250,60.00
2025-05-01,ws_011004,Starter,1061,14,2,447,5,0.0113,24.00
2025-05-01,ws_011005,Starter,2207,23,6,529,5,0.1125,24.00
2025-05-01,ws_011011,Community (free),,,,,,,0.00
2025-05-01,ws_011013,Starter,691,12,4,112,3,0.0854,24.00
2025-05-01,ws_011016,Community (free),2019,21,3,455,3,0.0275,0.00
2025-05-01,ws_011021,Community (free),1205,20,5,343,4,0.0251,0.00
2025-05-01,ws_011025,Pro,5660,35,2,1464,6,0.0293,60.00
2025-05-01,ws_011027,Enterprise,4491,31,7,1156,7,0.0798,0.00
2025-05-01,ws_011029,Starter,640,17,3,114,2,0.0062,24.00
2025-05-01,ws_011031,Pro,7956,39,4,2180,6,0.0239,60.00
2025-05-01,ws_011033,Pro,3508,30,7,1318,3,0.0661,60.00
2025-05-01,ws_011037,Starter,1359,18,1,454,3,0.0281,24.00
2025-05-01,ws_011038,Community (free),876,15,1,260,4,0.0039,0.00
2025-05-01,ws_011043,Community (free),9634,43,6,3758,7,0.0416,0.00
2025-05-01,ws_011047,Starter,102,6,3,40,3,0.0174,24.00
2025-05-01,ws_011050,Starter,109,9,1,28,1,0.0356,24.00
2025-05-01,ws_011051,Community (free),4104,31,2,1164,6,0.0355,0.00
2025-05-01,ws_011059,Pro,7967,40,2,4340,5,0.0254,60.00
2025-05-01,ws_011064,Community (free),1377,19,1,323,4,0.0823,0.00
2025-05-01,ws_011065,Starter,1741,20,2,524,6,0.1295,24.00
2025-05-01,ws_011070,Starter,153,5,2,35,2,0.0545,24.00
2025-05-01,ws_011071,Community (free),,,,,,,0.00
2025-05-01,ws_011073,Enterprise,7168,38,7,2698,7,0.1076,0.00
2025-05-01,ws_011074,Starter,249,10,1,50,2,0.0390,24.00
2025-05-01,ws_011077,Starter,732,13,4,92,5,0.0453,24.00
2025-05-01,ws_011078,Starter,210,11,6,35,3,0.0018,24.00
2025-05-01,ws_011079,Starter,794,14,1,167,4,0.0335,24.00
2025-05-01,ws_011084,Community (free),,,,,,,0.00
2025-05-01,ws_011086,Starter,377,14,2,91,2,0.0329,24.00
2025-05-01,ws_011089,Business,9818,44,2,2108,7,0.0037,800.00
2025-05-01,ws_011090,Pro,8429,40,2,2279,6,0.0248,60.00
2025-05-01,ws_011092,Enterprise,996,19,2,342,3,0.0551,0.00
2025-05-01,ws_011101,Starter,748,14,3,152,1,0.1165,24.00
2025-05-01,ws_011103,Community (free),179,8,4,34,3,0.0132,0.00
2025-05-01,ws_011105,Community (free),3687,30,1,1012,4,0.0367,0.00
2025-05-01,ws_011107,Starter,1003,16,3,327,2,0.0586,24.00
2025-05-01,ws_011112,Starter,1367,16,3,496,4,0.0324,24.00
2025-05-01,ws_011120,Starter,2191,23,7,573,5,0.0912,24.00
2025-05-01,ws_011122,Community (free),404,10,1,82,4,0.0106,0.00
2025-05-01,ws_011128,Starter,45,3,4,8,2,0.0989,24.00
2025-05-01,ws_011130,Community (free),434,12,2,86,3,0.0577,0.00
2025-05-01,ws_011134,Starter,648,16,1,155,4,0.0337,24.00
2025-05-01,ws_011137,Community (free),649,14,1,166,4,0.1318,0.00
2025-05-01,ws_011152,Community (free),165,7,3,36,2,0.0036,0.00
2025-05-01,ws_011153,Starter,369,11,1,119,5,0.0083,24.00
2025-05-01,ws_011154,Community (free),39,2,1,13,2,0.0088,0.00
2025-05-01,ws_011161,Pro,5697,33,4,2045,6,0.0267,60.00
2025-05-01,ws_011166,Starter,357,10,3,103,2,0.0233,24.00
2025-05-01,ws_011169,Starter,24,2,3,5,2,0.2006,24.00
2025-05-01,ws_011177,Enterprise,9351,42,1,3013,7,0.0376,0.00
2025-05-01,ws_011182,Enterprise,1295,17,7,452,3,0.0172,0.00
2025-05-01,ws_011183,Starter,82,7,1,13,1,0.0592,24.00
2025-05-01,ws_011184,Starter,201,6,5,35,2,0.0056,24.00
2025-05-01,ws_011185,Community (free),61,8,4,16,2,0.0334,0.00
2025-05-01,ws_011187,Starter,1309,20,1,417,6,0.0135,24.00
2025-05-01,ws_011188,Pro,2072,21,5,621,8,0.1143,60.00
2025-05-01,ws_011189,Starter,1098,17,4,311,3,0.0526,24.00
2025-05-01,ws_011191,Pro,2355,26,4,662,5,0.0101,60.00
2025-05-01,ws_011193,Starter,520,11,3,169,3,0.0154,24.00
2025-05-01,ws_011207,Community (free),1422,20,4,410,4,0.0771,0.00
2025-05-01,ws_011212,Community (free),,,,,,,0.00
2025-05-01,ws_011215,Community (free),3279,26,2,888,5,0.0519,0.00
2025-05-01,ws_011222,Starter,177,8,4,51,3,0.0603,24.00
2025-05-01,ws_011227,Community (free),5608,34,2,1420,6,0.0396,0.00
2025-05-01,ws_011231,Community (free),,,,,,,0.00
2025-05-01,ws_011233,Starter,942,14,2,300,5,0.0559,24.00
2025-05-01,ws_011241,Starter,1387,20,3,305,3,0.0432,24.00
2025-05-01,ws_011246,Starter,1130,18,2,416,5,0.0036,24.00
2025-05-01,ws_011250,Starter,1490,18,6,420,4,0.0184,24.00
2025-05-01,ws_011252,Community (free),,,,,,,0.00
2025-05-01,ws_011261,Community (free),,,,,,,0.00
2025-05-01,ws_011263,Business (self-hosted),720,13,1,102,4,0.0016,0.00
2025-05-01,ws_011266,Starter,134,8,1,31,2,0.1501,24.00
2025-05-01,ws_011269,Starter,625,15,1,131,4,0.0199,24.00
2025-05-01,ws_011276,Starter,131,7,4,30,1,0.0427,24.00
2025-05-01,ws_011284,Starter,367,11,2,95,2,0.0096,24.00
2025-05-01,ws_011293,Community (free),1666,17,3,320,4,0.0781,0.00
2025-05-01,ws_011294,Starter,540,13,5,117,4,0.0546,24.00
2025-05-01,ws_011298,Starter,1766,20,3,508,4,0.1339,24.00
2025-05-01,ws_011304,Community (free),819,14,2,156,3,0.1091,0.00
2025-05-01,ws_011308,Community (free),,,,,,,0.00
2025-05-01,ws_011315,Community (free),822,15,5,192,4,0.0817,0.00
2025-05-01,ws_011322,Starter,555,14,2,169,4,0.0579,24.00
2025-05-01,ws_011333,Starter,284,10,2,39,2,0.0725,24.00
2025-05-01,ws_011345,Community (free),7287,39,3,2129,5,0.0115,0.00
2025-05-01,ws_011348,Community (free),234,10,3,26,2,0.0736,0.00
2025-05-01,ws_011351,Community (free),891,13,2,273,4,0.0309,0.00
2025-05-01,ws_011355,Starter,960,16,1,142,3,0.0562,24.00
2025-05-01,ws_011362,Pro,538,12,3,129,3,0.0466,60.00
2025-05-01,ws_011366,Business (self-hosted),238,8,2,61,2,0.0282,0.00
2025-05-01,ws_011377,Enterprise,805,15,3,390,2,0.0822,0.00
2025-05-01,ws_011379,Community (free),,,,,,,0.00
2025-05-01,ws_011381,Community (free),338,9,10,138,4,0.0055,0.00
2025-05-01,ws_011382,Starter,1782,19,6,872,2,0.0464,24.00
2025-05-01,ws_011384,Starter,727,14,3,95,3,0.0752,24.00
2025-05-01,ws_011387,Business (self-hosted),291,9,4,72,3,0.1000,0.00
2025-05-01,ws_011388,Starter,2073,25,1,477,6,0.0488,24.00
2025-05-01,ws_011389,Community (free),161,8,3,41,3,0.0040,0.00
2025-05-01,ws_011391,Starter,248,9,2,92,3,0.0638,24.00
2025-05-01,ws_011396,Business (self-hosted),1012,14,1,280,2,0.0310,0.00
2025-05-01,ws_011400,Starter,190,8,2,53,3,0.0191,24.00
2025-05-01,ws_011407,Community (free),,,,,,,0.00
2025-05-01,ws_011410,Community (free),10882,44,3,3737,9,0.0531,0.00
2025-05-01,ws_011417,Starter,770,16,3,170,3,0.0537,24.00
2025-05-01,ws_011427,Community (free),829,15,2,251,4,0.1552,0.00
2025-05-01,ws_011440,Starter,1815,22,4,575,5,0.0141,24.00
2025-05-01,ws_011443,Community (free),3325,27,6,1151,6,0.0686,0.00
2025-05-01,ws_011452,Business,17334,51,4,6602,7,0.0642,800.00
2025-05-01,ws_011453,Starter,2913,26,2,540,5,0.0535,24.00
2025-05-01,ws_011460,Starter,8524,41,7,2886,6,0.0730,24.00
2025-05-01,ws_011462,Starter,537,13,3,105,2,0.0342,24.00
2025-05-01,ws_011465,Pro,3207,25,1,711,4,0.0943,60.00
2025-05-01,ws_011469,Community (free),,,,,,,0.00
2025-05-01,ws_011477,Community (free),4365,31,1,1122,6,0.0233,0.00
2025-05-01,ws_011478,Community (free),235,7,3,56,4,0.0322,0.00
2025-05-01,ws_011483,Starter,548,14,1,119,3,0.0084,24.00
2025-05-01,ws_011484,Starter,1389,19,1,413,4,0.0584,24.00
2025-05-01,ws_011485,Community (free),,,,,,,0.00
2025-05-01,ws_011489,Community (free),,,,,,,0.00
2025-05-01,ws_011493,Community (free),,,,,,,0.00
2025-05-01,ws_011494,Community (free),700,14,1,167,3,0.0273,0.00
2025-05-01,ws_011495,Business (self-hosted),449,13,4,164,2,0.0756,0.00
2025-05-01,ws_011505,Starter,1319,18,3,509,5,0.0042,24.00
2025-05-01,ws_011512,Enterprise,714,15,5,254,3,0.1023,0.00
2025-05-01,ws_011516,Enterprise,4886,31,5,1539,4,0.0954,0.00
2025-05-01,ws_011520,Community (free),975,17,4,289,4,0.1151,0.00
2025-05-01,ws_011527,Starter,28,5,3,3,3,0.1059,24.00
2025-05-01,ws_011528,Community (free),2139,24,2,473,4,0.0911,0.00
2025-05-01,ws_011539,Starter,910,15,3,181,4,0.0022,24.00
2025-05-01,ws_011543,Starter,123,7,1,34,3,0.0354,24.00
2025-05-01,ws_011546,Starter,468,12,2,128,3,0.1277,24.00
2025-05-01,ws_011548,Starter,2018,20,1,595,5,0.0620,24.00
2025-05-01,ws_011553,Community (free),306,12,3,88,1,0.0492,0.00
2025-05-01,ws_011555,Pro,3031,27,3,777,5,0.0064,60.00
2025-05-01,ws_011556,Pro,2198,22,9,958,5,0.0070,60.00
2025-05-01,ws_011557,Starter,127,6,3,33,3,0.0920,24.00
2025-05-01,ws_011560,Pro,2330,26,3,638,7,0.0937,60.00
2025-05-01,ws_011561,Starter,3347,28,8,804,4,0.1845,24.00
2025-05-01,ws_011569,Pro,3622,28,7,1120,6,0.0170,60.00
2025-05-01,ws_011570,Business,41061,78,2,15615,8,0.0035,800.00
2025-05-01,ws_011573,Starter,1651,19,4,284,4,0.0150,24.00
2025-05-01,ws_011582,Business (self-hosted),669,13,5,108,3,0.0903,0.00
2025-05-01,ws_011585,Starter,175,7,1,41,1,0.0187,24.00
2025-05-01,ws_011586,Pro,3012,27,8,1252,5,0.0455,60.00
2025-05-01,ws_011588,Community (free),,,,,,,0.00
2025-05-01,ws_011591,Starter,1226,17,4,519,4,0.0339,24.00
2025-05-01,ws_011593,Pro,3698,27,2,981,4,0.0110,60.00
